"Environment and Climate Change Canada"
"Monthly Values for January - 2015"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"ROSEVILLE","43.354","-80.474","ON","-9.0","0","-2.5","5.0","0","-23.0","0","20.0","0","51.0","30.1","0","44.0","9.0","7","","",NA,"836.9","0.0","6147188"
"STRATFORD WWTP","43.369","-81.005","ON","-10.4","12","-4.4","-1.0","12","-21.0","12","33.7","12",NA,"33.7","12",NA,"","5","","",NA,"540.2","0.0","6148105"
"STRATHROY-MULLIFARRY","42.981","-81.643","ON","-8.4","0",NA,"5.0","0","-25.0","0","39.0","0",NA,"66.6","0",NA,"14.0","13","","",NA,"817.2","0.0","6148122"
"WATERLOO WELLINGTON 2","43.450","-80.383","ON","",,NA,"",,"",,"32.8","0",NA,"53.0","0",NA,"9.0","11","","",NA,"","","6149389"
"WOODSTOCK","43.136","-80.771","ON","-9.1","17","-3.3","0.0","17","-24.0","17","17.0","17",NA,"17.0","17",NA,"","5","","",NA,"378.9","0.0","6149625"
"BELLEVILLE","44.151","-77.395","ON","-9.6","1","-2.9","5.0","1","-30.0","1","18.2","1",NA,"40.4","1",NA,"17.0","6","","",NA,"826.6","0.0","6150689"
"BLACKSTOCK","44.100","-78.833","ON","-10.2","0",NA,"4.0","0","-27.0","0","22.3","0",NA,"37.8","0",NA,"10.0","8","","",NA,"875.6","0.0","6150790"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-5.8","1",NA,"7.4","0","-18.9","1","",,NA,"",,NA,"","","",,NA,"714.6","0.0","6151061"
"CENTREVILLE","44.403","-76.908","ON","-10.6","0","-2.8","4.0","0","-27.0","0","41.8","0","98.0","62.4","0","77.0","27.0","9","","",NA,"885.9","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-7.3","1",NA,"4.1","0","-22.0","1","",,NA,"40.8","2",NA,"5.0","5","",,NA,"759.2","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-8.7","13","-3.1","1.0","13","-22.0","13","7.0","13",NA,"7.0","13",NA,"","1","","",NA,"480.3","0.0","6151689"
"GEORGETOWN WWTP","43.640","-79.879","ON","-8.0","17","-1.7","3.0","17","-23.0","17","5.0","17",NA,"5.0","17",NA,"","2","","",NA,"364.3","0.0","6152695"
"HAMILTON A","43.174","-79.935","ON","-8.5","1",NA,"4.5","1","-21.1","0","37.2","1",NA,"68.0","1",NA,"11.0","10","",,NA,"794.4","0.0","6153193"
"HAMILTON RBG CS","43.292","-79.908","ON","-7.1","1",NA,"7.9","0","-20.4","1","",,NA,"51.5","1",NA,"","7","",,NA,"753.8","0.0","6153301"
"KALADAR","44.648","-77.117","ON","-11.4","0",NA,"3.5","0","-29.5","0","45.9","0",NA,"47.5","0",NA,"34.0","10","","",NA,"911.0","0.0","6153935"
"OAKVILLE TWN","43.513","-79.690","ON","-7.1","0",NA,"6.5","0","-20.0","0","16.2","0",NA,"47.4","0",NA,"4.0","7","","",NA,"777.8","0.0","6155750"
"ORANGEVILLE MOE","43.918","-80.086","ON","-10.9","0","-3.4","4.5","0","-26.0","0","58.0","0","151.0","58.0","0","90.0","10.0","15","","",NA,"897.0","0.0","6155790"
"OSHAWA","43.923","-78.883","ON","-8.2","1",NA,"5.4","1","-24.7","1","",,NA,"25.6","1",NA,"","3","",,NA,"786.9","0.0","6155875"
"OSHAWA WPCP","43.867","-78.833","ON","-7.0","0","-2.3","5.5","0","-21.0","0","17.5","0","49.0","41.8","0","64.0","5.0","7","","",NA,"775.6","0.0","6155878"
"POINT PETRE (AUT)","43.833","-77.150","ON","-7.6","9",NA,"2.4","8","-25.5","5","",,NA,"31.8","12",NA,"6.0","8","",,NA,"562.3","0.0","6156559"
"MONO CENTRE","44.032","-80.024","ON","-10.1","1",NA,"4.4","1","-24.8","0","",,NA,"19.0","9",NA,"6.0","7","",,NA,"844.2","0.0","6157000"
"STIRLING","44.293","-77.555","ON","",,NA,"",,"",,"26.4","7",NA,"37.6","7",NA,"","5","","",NA,"","","6158052"
"TORONTO","43.667","-79.400","ON","",,"","",,"",,"20.9","0","56.0","36.4","0","59.0","7.0","7","","",NA,"","","6158350"
"TORONTO CITY","43.667","-79.400","ON","-6.2","1",NA,"5.5","0","-19.5","1","",,NA,"36.6","1",NA,"","5","",,NA,"725.5","0.0","6158355"
"TORONTO CITY CENTRE","43.628","-79.396","ON","-5.9","0",NA,"5.0","0","-18.6","0","",,NA,"10.3","0",NA,"","2","",,NA,"742.0","0.0","6158359"
"TORONTO INTL A","43.677","-79.631","ON","-7.6","0",NA,"6.2","0","-21.2","0","16.2","1",NA,"31.4","2",NA,"4.0","6","",,NA,"792.4","0.0","6158731"
"TORONTO EAST YORK DUSTAN","43.697","-79.339","ON","-6.8","0",NA,"6.0","0","-20.0","0","20.8","0",NA,"40.0","0",NA,"7.0","7","","",NA,"768.3","0.0","6158751"
"TRENTON A","44.117","-77.533","ON","-8.8","0","-1.9","5.2","0","-26.9","0","26.2","0","59.0","47.2","0","69.0","10.0","6","",,NA,"829.6","0.0","6158875"
"UXBRIDGE WEST","44.098","-79.164","ON","-10.0","1",NA,"3.9","0","-24.8","1","",,NA,"34.0","2",NA,"4.0","5","",,NA,"841.4","0.0","6159123"
"MOUNTAINVIEW","44.052","-77.302","ON","-8.5","0","-2.5","7.5","0","-24.5","0","46.2","0","108.0","76.0","0","95.0","11.0","9","","",NA,"820.3","0.0","615EMR7"
"TORONTO BUTTONVILLE A","43.862","-79.370","ON","-8.1","0","-2.2","4.8","0","-21.5","0","22.7","1",NA,"30.4","0","49.0","6.0","7","",,NA,"808.4","0.0","615HMAK"
"TORONTO NORTH YORK","43.780","-79.468","ON","-7.7","0",NA,"6.0","0","-21.5","0","19.8","0",NA,"36.0","0",NA,"6.0","5","","",NA,"796.7","0.0","615S001"
"COE HILL","44.923","-77.885","ON","-14.1","11",NA,"-1.0","11","-31.0","11","46.5","11",NA,"47.5","11",NA,"38.0","9","","",NA,"642.5","0.0","6161740"
"HALIBURTON 3","45.032","-78.531","ON","-14.0","0","-4.2","2.5","0","-34.5","0","70.2","0","105.0","71.8","0","71.0","30.0","16","","",NA,"993.5","0.0","6163171"
"PETERBOROUGH","44.230","-78.363","ON","-9.9","5",NA,"3.3","5","-25.7","5","",,NA,"20.0","27",NA,"","2","",,NA,"724.6","0.0","6166415"
"PETERBOROUGH TRENT U","44.350","-78.300","ON","-11.1","13",NA,"0.7","11","-28.7","6","",,NA,"0.5","28",NA,"20.0","0","",,NA,"523.6","0.0","6166456"
"SONYA SUNDANCE MEADOWS","44.217","-78.950","ON","",,NA,"",,"",,"29.4","0",NA,"38.6","0",NA,"11.0","7","","",NA,"","","6168100"
"TAPLEY","44.171","-78.501","ON","",,NA,"",,"",,"40.8","0",NA,"55.7","0",NA,"15.0","11","","",NA,"","","6168525"
"BANCROFT AUTO","45.071","-77.879","ON","-14.1","1",NA,"1.5","0","-33.5","1","",,NA,"55.5","1",NA,"29.0","9","",,NA,"963.2","0.0","616I001"
