"Environment and Climate Change Canada"
"Monthly Values for January - 2018"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-3.9","0",NA,"13.3","0","-20.8","0","",,NA,"",,NA,"","","",,NA,"680.3","0.0","6151061"
"CENTREVILLE","44.403","-76.908","ON","-7.6","1","0.1","11.0","1","-32.0","1","52.2","1",NA,"108.4","1",NA,"5.0","12","","",NA,"768.0","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-6.3","0",NA,"9.4","0","-26.2","0","",,NA,"58.9","0",NA,"4.0","12","",,NA,"752.0","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-5.4","13","0.2","10.0","13","-25.0","13","14.0","13",NA,"43.0","13",NA,"","7","","",NA,"420.5","0.0","6151689"
"GEORGETOWN WWTP","43.640","-79.879","ON","-6.0","12","0.3","12.0","12","-25.5","12","15.0","12",NA,"63.4","12",NA,"","6","","",NA,"455.5","0.0","6152695"
"HAMILTON A","43.174","-79.935","ON","-6.4","0",NA,"11.2","0","-24.4","0","31.8","0",NA,"84.6","0",NA,"15.0","12","",,NA,"755.2","0.0","6153193"
"HAMILTON RBG CS","43.292","-79.908","ON","-2.9","10",NA,"13.2","10","-17.6","10","",,NA,"54.4","10",NA,"","10","",,NA,"439.3","0.0","6153301"
"OAKVILLE TWN","43.513","-79.690","ON","-4.9","0",NA,"13.0","0","-23.0","0","26.2","0",NA,"76.8","0",NA,"13.0","8","","",NA,"710.8","0.0","6155750"
"OSHAWA","43.923","-78.883","ON","-6.5","5",NA,"10.5","5","-26.7","5","",,NA,"43.8","5",NA,"","6","",,NA,"635.7","0.0","6155875"
"OSHAWA WPCP","43.867","-78.833","ON","-16.5","30","-11.7","0.0","28","-24.0","30","10.0","28",NA,"21.0","28",NA,"","2","","",NA,"34.5","0.0","6155878"
"POINT PETRE (AUT)","43.833","-77.150","ON","-6.8","1",NA,"7.4","1","-26.0","0","",,NA,"139.8","1",NA,"8.0","20","",,NA,"743.2","0.0","6156559"
"MONO CENTRE","44.032","-80.024","ON","-7.9","0",NA,"10.5","0","-27.1","0","",,NA,"132.6","8",NA,"5.0","16","",,NA,"801.9","0.0","6157000"
"STIRLING","44.293","-77.555","ON","",,NA,"",,"",,"30.2","18",NA,"36.2","18",NA,"5.0","7","","",NA,"","","6158052"
"TORONTO CITY","43.667","-79.400","ON","-4.4","0",NA,"11.9","0","-22.3","0","",,NA,"59.8","0",NA,"4.0","9","",,NA,"693.9","0.0","6158355"
"TORONTO CITY CENTRE","43.628","-79.396","ON","-6.1","11",NA,"10.1","11","-22.0","11","",,NA,"28.9","11",NA,"","3","",,NA,"482.8","0.0","6158359"
"TORONTO BUTTONVILLE A","43.861","-79.369","ON","-6.4","0",NA,"11.8","0","-25.1","0","33.0","0",NA,"61.4","0",NA,"5.0","11","",,NA,"756.2","0.0","6158410"
"TORONTO INTL A","43.677","-79.631","ON","-5.6","0",NA,"12.6","0","-23.5","0","21.0","0",NA,"61.8","0",NA,"3.0","12","",,NA,"732.3","0.0","6158731"
"TRENTON A","44.117","-77.533","ON","-7.1","0","-0.3","11.1","0","-29.6","0","48.3","0","108.0","93.1","0","137.0","6.0","14","",,NA,"777.7","0.0","6158875"
"UXBRIDGE WEST","44.098","-79.164","ON","-8.2","3",NA,"10.6","3","-28.7","0","",,NA,"53.4","3",NA,"2.0","8","",,NA,"733.4","0.0","6159123"
"MOUNTAINVIEW","44.052","-77.302","ON","-6.2","0","-0.3","12.0","0","-30.0","0","50.8","0","119.0","95.0","0","119.0","7.0","15","","",NA,"750.8","0.0","615EMR7"
"TORONTO NORTH YORK","43.780","-79.468","ON","-5.9","0",NA,"11.5","0","-25.5","0","28.4","0",NA,"62.8","0",NA,"5.0","9","","",NA,"742.4","0.0","615S001"
"COE HILL","44.923","-77.885","ON","-11.7","9",NA,"6.0","9","-32.0","9","68.4","9",NA,"78.4","9",NA,"6.0","11","","",NA,"652.7","0.0","6161740"
"HALIBURTON 3","45.032","-78.531","ON","-9.9","0","0.0","10.5","0","-37.5","0","59.8","0","89.0","113.4","0","113.0","6.0","14","","",NA,"864.3","0.0","6163171"
"PETERBOROUGH","44.230","-78.363","ON","-8.4","9",NA,"8.8","9","-30.2","9","",,NA,"42.0","9",NA,"","7","",,NA,"580.0","0.0","6166415"
"PETERBOROUGH TRENT U","44.350","-78.300","ON","-8.7","0",NA,"8.9","0","-31.2","0","",,NA,"63.2","0",NA,"8.0","12","",,NA,"826.7","0.0","6166456"
"TAPLEY","44.171","-78.501","ON","",,NA,"",,"",,"55.4","0",NA,"87.3","0",NA,"8.0","14","","",NA,"","","6168525"
"BANCROFT AUTO","45.071","-77.879","ON","-11.3","1",NA,"8.8","1","-36.4","0","",,NA,"80.7","1",NA,"8.0","8","",,NA,"877.7","0.0","616I001"
