"Environment and Climate Change Canada"
"Monthly Values for January - 1993"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"SHANTY BAY","44.400","-79.633","ON","-5.8","0","1.9","9.5","0","-21.0","0","113.6","0","164.0","147.4","0","166.0","50.0","22","","",NA,"738.8","0.0","6117684"
"SOUTH RIVER","45.833","-79.383","ON","-9.9","0",NA,"5.5","0","-27.0","0","75.8","0",NA,"97.2","0",NA,"","23","","",NA,"864.2","0.0","6117957"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"97.6","0",NA,"120.8","0",NA,"56.0","18","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-5.2","0","1.8","10.5","0","-20.0","0","48.0","0","122.0","87.7","0","135.0","14.0","14","","",NA,"719.2","0.0","6119055"
"WALTERS FALLS","44.517","-80.733","ON","-5.1","4",NA,"10.0","4","-17.0","2","137.4","0",NA,"195.2","0",NA,"26.0","20","","",NA,"623.7","0.0","6119274"
"WIARTON A","44.750","-81.100","ON","-5.1","10","1.2","8.2","10","-18.4","10","80.1","10",NA,"68.9","10",NA,"30.0","13","45.8","0","86.0","485.0","0.0","6119500"
"GRAVENHURST BOOTH","44.917","-79.400","ON","-7.7","0",NA,"8.0","0","-27.0","0","127.0","0",NA,"157.0","0",NA,"","22","","",NA,"796.0","0.0","611C001"
"THORNBURY SLAMA","44.567","-80.483","ON","-4.5","0","1.7","11.5","0","-17.0","0","103.6","0","131.0","152.8","0","153.0","","22","","",NA,"698.5","0.0","611HBEC"
"EGBERT CARE","44.233","-79.783","ON","-5.2","0","1.5","11.0","0","-19.5","0","46.0","0","120.0","64.8","0","122.0","11.0","16","67.4","0","108.0","719.9","0.0","611KBE0"
"BLYTH","43.717","-81.383","ON","-4.7","0","2.2","11.0","0","-15.0","0","61.6","0","59.0","124.6","0","96.0","","19","","",NA,"705.2","0.0","6120819"
"BRUCEFIELD","43.550","-81.550","ON","-4.1","0",NA,"11.0","0","-15.0","0","34.0","8",NA,"161.0","8",NA,"","8","","",NA,"685.5","0.0","6121025"
"DASHWOOD","43.367","-81.617","ON","-3.1","0","1.8","11.0","0","-14.0","0","29.0","0","62.0","97.4","0","135.0","","17","","",NA,"655.2","0.0","6121969"
"COURTRIGHT","42.750","-82.450","ON","",,"","",,"-14.0","0","27.5","0","77.0","105.2","0","172.0","","14","","",NA,"","","61219J1"
"EXETER","43.350","-81.500","ON","-3.7","0","1.8","11.0","0","-13.5","0","31.4","0","55.0","96.9","0","116.0","","19","","",NA,"672.9","0.0","6122370"
"HURON PARK","43.317","-81.500","ON","-3.0","0",NA,"11.0","0","-14.0","0","26.6","0",NA,"95.0","0",NA,"","16","","",NA,"652.0","0.0","6123672"
"LUCKNOW","43.950","-81.500","ON","-4.5","0",NA,"10.0","0","-16.0","0","49.0","0",NA,"92.0","0",NA,"","13","","",NA,"698.0","0.0","6124700"
"PETROLIA TOWN","42.883","-82.167","ON","-2.9","0","2.0","11.5","0","-15.0","0","31.3","0","80.0","98.4","0","149.0","","15","","",NA,"649.2","0.0","6126499"
"PORT ELGIN","44.467","-81.367","ON","-3.5","0",NA,"9.5","0","-14.0","0","74.0","0",NA,"91.4","0",NA,"","22","","",NA,"665.5","0.0","6126654"
"SARNIA A","42.999","-82.309","ON","-3.1","0","1.6","11.5","0","-14.3","0","18.8","0","61.0","73.2","0","142.0","0.0","15","55.2","0","68.0","654.6","0.0","6127514"
"TARA","44.517","-81.150","ON","-4.8","0","1.3","9.0","0","-21.0","0","148.0","0","108.0","194.0","0","114.0","56.0","22","","",NA,"706.2","0.0","6128206"
"TOBERMORY CYPRUS LAKE","45.233","-81.533","ON","-5.0","0",NA,"6.0","0","-21.5","0","86.0","0",NA,"126.0","0",NA,"23.0","20","","",NA,"713.9","0.0","6128323"
"WROXETER","43.867","-81.150","ON","",,NA,"",,"",,"78.2","0",NA,"140.2","0",NA,"","12","","",NA,"","","6129660"
"THEDFORD","43.183","-81.850","ON","-3.5","2","0.7","11.0","2","-16.0","2","22.3","0","50.0","82.3","0","112.0","","12","","",NA,"624.8","0.0","612HKLR"
"AMHERSTBURG","42.100","-83.083","ON","-1.7","0","1.3","11.0","0","-13.0","0","17.2","0","66.0","108.2","0","163.0","","13","","",NA,"610.2","0.0","6130257"
"AYLMER ONT HYDRO","42.783","-80.983","ON","",,NA,"",,"",,"19.4","0",NA,"135.2","0",NA,"","12","","",NA,"","","6130420"
"CHATHAM WPCP","42.383","-82.200","ON","-1.9","0","1.6","11.0","0","-12.0","0","30.2","0","97.0","101.0","0","161.0","0.0","12","","",NA,"618.3","0.0","6131415"
"DELHI CDA","42.867","-80.550","ON","-3.0","0","2.4","12.0","0","-17.0","0","30.4","0","100.0","123.9","0","178.0","","14","","",NA,"649.6","0.0","6131982"
"DRESDEN","42.583","-82.183","ON","-2.3","0","3.2","12.0","0","-17.0","0","29.0","0","110.0","113.7","0","221.0","3.0","13","","",NA,"630.2","0.0","6132090"
"FORT ERIE","42.883","-78.967","ON","-1.9","0","2.2","11.0","0","-13.5","0","28.5","0","64.0","108.4","0","137.0","4.0","13","","",NA,"618.0","0.0","6132470"
"HAGERSVILLE","42.967","-80.067","ON","-3.2","0","1.3","11.0","0","-12.0","0","20.0","0","79.0","99.0","0","166.0","3.0","16","","",NA,"656.9","0.0","6133120"
"HARROW CDA","42.033","-82.900","ON","","",NA,"","","","","","",NA,"","",NA,"","","51.7","0",NA,"","","6133360"
"KINGSVILLE MOE","42.050","-82.683","ON","-2.8","0","0.9","9.0","0","-13.5","0","21.6","0","76.0","104.6","0","171.0","","13","","",NA,"644.9","0.0","6134190"
"NANTICOKE ESSO","42.833","-80.050","ON","",,NA,"",,"",,"16.6","0",NA,"102.1","0",NA,"","10","","",NA,"","","6135573"
"NEW GLASGOW","42.517","-81.633","ON","-2.4","0","1.9","10.0","0","-17.0","0","18.0","0","72.0","114.0","0","196.0","0.0","14","","",NA,"633.9","0.0","6135583"
"NIAGARA FALLS","43.133","-79.083","ON","-1.8","0",NA,"12.5","0","-10.0","0","19.2","0",NA,"85.2","0",NA,"","14","","",NA,"614.3","0.0","6135638"
"NIAGARA ON THE LAKE","43.250","-79.133","ON","-1.4","0",NA,"13.0","0","-10.0","0","32.8","0",NA,"90.6","0",NA,"","14","","",NA,"602.7","0.0","6135FF4"
"PELEE ISLAND A","41.783","-82.683","ON","-1.2","0",NA,"11.5","0","-12.0","0","15.8","0",NA,"75.2","0",NA,"1.0","11","","",NA,"594.6","0.0","6136336"
"PORT COLBORNE","42.883","-79.250","ON","-2.0","0","1.7","10.0","0","-10.0","0","32.0","0","79.0","107.4","0","147.0","","14","","",NA,"619.1","0.0","6136606"
"PORT CREWE","42.200","-82.200","ON","-2.3","0",NA,"8.0","0","-13.0","0","21.2","3",NA,"45.0","7",NA,"","4","","",NA,"629.1","0.0","6136619"
"PORT DALHOUSIE","43.183","-79.267","ON","-1.4","0","2.0","13.0","0","-9.0","0","33.2","0","98.0","89.2","0","148.0","8.0","15","","",NA,"601.7","0.0","6136626"
"PORT STANLEY","42.667","-81.217","ON","-3.0","0",NA,"8.0","0","-17.0","0","20.0","0",NA,"130.7","0",NA,"","14","","",NA,"649.9","0.0","6136694"
"PORT WELLER (AUT)","43.250","-79.217","ON","0.0","10",NA,"12.0","10","-7.5","10","",,NA,"",,NA,"","","",,NA,"378.4","0.0","6136699"
"RIDGETOWN AUTOMATIC CLIMATE STATION","42.450","-81.883","ON","-2.6","0",NA,"11.0","0","-17.5","0","23.0","0",NA,"101.2","0",NA,"","11","","",NA,"637.5","0.0","6137149"
"RIDGEVILLE","43.042","-79.325","ON","-2.8","0","1.6","11.0","0","-11.0","0","21.5","0","63.0","87.9","0","131.0","0.0","11","","",NA,"643.4","0.0","6137161"
"ST CATHARINES","43.200","-79.250","ON","-1.3","0",NA,"14.0","0","-9.0","0","19.0","2",NA,"60.0","3",NA,"","8","","",NA,"597.9","0.0","6137285"
"ST CATHARINES A","43.200","-79.167","ON","-1.9","0","2.0","12.8","0","-10.7","0","25.0","0","65.0","74.4","0","114.0","7.0","9","50.4","0","78.0","615.5","0.0","6137287"
"ST CATHARINES POWER GLEN","43.117","-79.250","ON","-1.4","5","2.2","13.0","4","-11.5","5","19.5","1",NA,"61.6","2",NA,"","10","","",NA,"505.6","0.0","6137306"
"ST THOMAS WPCP","42.767","-81.217","ON","-2.6","0","2.1","10.0","0","-17.0","0","28.7","0","75.0","127.5","0","174.0","5.0","13","","",NA,"638.7","0.0","6137362"
"SIMCOE (AUT)","42.850","-80.267","ON","-2.3","6",NA,"11.5","6","-14.0","6","",,NA,"",,NA,"","","",,NA,"508.1","0.0","6137732"
"SPRINGFORD","42.917","-80.667","ON","-3.2","0",NA,"10.5","0","-16.5","0","30.0","0",NA,"143.2","0",NA,"11.0","17","","",NA,"658.6","0.0","6137979"
"TILLSONBURG MOE","42.850","-80.717","ON","",,NA,"",,"",,"26.4","0",NA,"125.5","0",NA,"","12","","",NA,"","","6138270"
"VINELAND BALLS FALLS","43.133","-79.383","ON","-1.7","11",NA,"12.0","9","-11.0","9","13.0","3",NA,"49.2","7",NA,"","6","","",NA,"393.9","0.0","6139142"
"VINELAND RITTENHOUSE","43.167","-79.417","ON","-1.8","0","1.9","13.5","0","-10.5","0","26.8","0","83.0","82.2","0","128.0","","15","","",NA,"612.8","0.0","6139143"
"WALLACEBURG","42.583","-82.400","ON","-2.4","0",NA,"10.0","0","-14.0","0","23.8","0",NA,"101.8","0",NA,"","10","","",NA,"631.5","0.0","6139265"
"WATERFORD","42.883","-80.233","ON","",,NA,"",,"",,"24.0","0",NA,"99.0","0",NA,"2.0","14","","",NA,"","","6139356"
"WELLAND","43.000","-79.267","ON","-2.0","0","2.3","12.0","0","-14.0","0","25.2","0","63.0","95.7","0","122.0","","14","","",NA,"621.4","0.0","6139445"
"WINDSOR A","42.267","-82.967","ON","-2.4","5","1.4","11.5","5","-12.5","5","27.6","5",NA,"107.2","5",NA,"","10","",,NA,"530.0","0.0","6139525"
"WINDSOR FORD PLANT","42.333","-83.017","ON","-1.5","0",NA,"13.0","0","-14.0","0","24.9","0",NA,"107.2","0",NA,"","13","","",NA,"604.3","0.0","6139533"
"WOODSLEE CDA AUTOMATIC CLIMATE STATION","42.217","-82.733","ON","-2.1","0",NA,"11.8","0","-14.1","0","20.5","0",NA,"106.5","0",NA,"","11","","",NA,"623.4","0.0","6139602"
"HARROW AUTOMATIC CLIMATE STATION","42.033","-82.900","ON","-1.9","0",NA,"11.2","0","-12.7","0","8.2","0",NA,"74.1","0",NA,"","9","","",NA,"616.8","0.0","613CC60"
"PORT COLBORNE (AUT)","42.867","-79.250","ON","-2.0","9",NA,"11.3","9","-9.1","9","",,NA,"",,NA,"","","",,NA,"439.4","0.0","613F606"
"POINT PELEE","41.950","-82.517","ON","-1.7","0",NA,"10.5","0","-13.5","0","22.0","0",NA,"77.6","0",NA,"","11","","",NA,"611.4","0.0","613FN58"
"ERIEAU (AUT)","42.250","-81.900","ON","-1.5","10",NA,"6.9","10","-10.5","10","",,NA,"",,NA,"","","",,NA,"408.6","0.0","613KLLM"
"BRANTFORD MOE","43.133","-80.233","ON","",,"","",,"-15.0","0","25.0","0","92.0","95.4","0","174.0","13.0","16","","",NA,"","","6140954"
"CAMBRIDGE GALT MOE","43.333","-80.317","ON","-4.2","0",NA,"11.0","0","-14.0","0","25.8","5",NA,"87.0","5",NA,"12.0","10","","",NA,"687.2","0.0","6141095"
"CAMBRIDGE-STEWART","43.350","-80.300","ON","",,NA,"",,"",,"51.0","0",NA,"106.0","0",NA,"","14","","",NA,"","","6141100"
"CULLODEN EASEY","42.883","-80.850","ON","-3.6","0","2.1","10.0","0","-15.0","0","36.0","0","95.0","137.4","0","185.0","7.0","15","","",NA,"668.3","0.0","6141933"
"DORCHESTER","43.000","-81.033","ON","",,NA,"",,"",,"46.6","0",NA,"130.0","0",NA,"12.0","20","","",NA,"","","6142066"
"ELMIRA","43.600","-80.533","ON","",,NA,"",,"",,"63.3","0",NA,"102.7","0",NA,"25.0","22","","",NA,"","","6142275"
"EMBRO INNES","43.250","-80.933","ON","",,NA,"",,"",,"30.2","0",NA,"113.0","0",NA,"","15","","",NA,"","","6142295"
"FERGUS SHAND DAM","43.733","-80.333","ON","-5.7","0","1.7","9.5","0","-16.0","0","35.5","0","88.0","94.1","0","139.0","","15","","",NA,"733.9","0.0","6142400"
"FERGUS MOE","43.702","-80.379","ON","-5.7","0",NA,"9.0","0","-18.0","0","34.7","0",NA,"100.1","0",NA,"24.0","17","","",NA,"735.0","0.0","6142402"
"FOLDENS","43.017","-80.783","ON","-3.9","0","1.8","9.5","0","-13.5","0","23.6","0","79.0","115.4","0","183.0","","15","","",NA,"680.2","0.0","6142420"
"GLEN ALLAN","43.683","-80.717","ON","-5.3","0","1.9","10.0","0","-16.5","0","59.4","0","117.0","115.4","0","154.0","","20","","",NA,"721.5","0.0","6142803"
"GRAND VALLEY WPCP","43.883","-80.333","ON","-6.3","0",NA,"9.5","0","-18.0","0","54.0","0",NA,"105.6","0",NA,"","15","","",NA,"751.9","0.0","6142991"
"GUELPH ARBORETUM","43.550","-80.217","ON","-4.7","0",NA,"10.5","0","-17.8","0","47.7","0",NA,"108.4","0",NA,"12.0","14","0.0","30.9583333333333333333333333333333333333",NA,"703.0","0.0","6143069"
"ILDERTON BEAR CREEK","43.050","-81.433","ON","-3.6","0","2.0","11.5","0","-16.5","0","25.6","0","56.0","93.4","0","126.0","8.0","13","","",NA,"669.4","0.0","6143722"
"LONDON INT'L AIRPORT","43.033","-81.151","ON","-3.7","0","1.8","11.1","0","-17.2","0","46.0","0","93.0","111.3","0","150.0","12.0","14","41.5","0","64.0","673.6","0.0","6144475"
"LONDON SHARON DRIVE","43.033","-81.283","ON","",,NA,"",,"",,"37.8","0",NA,"110.8","0",NA,"","15","","",NA,"","","6144500"
"MONTICELLO","43.967","-80.400","ON","-6.7","0",NA,"7.5","0","-17.0","0","65.3","0",NA,"128.1","0",NA,"31.0","17","","",NA,"766.5","0.0","6145267"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-6.9","9",NA,"9.6","9","-15.8","8","",,NA,"",,NA,"","","",,NA,"547.1","0.0","6145504"
"PRESTON","43.400","-80.417","ON","-4.2","0","2.2","10.5","0","-14.0","0","41.4","0","115.0","100.6","0","154.0","19.0","18","","",NA,"687.4","0.0","6146711"
"PRESTON WPCP","43.383","-80.350","ON","",,NA,"",,"",,"31.8","0",NA,"92.6","0",NA,"","16","","",NA,"","","6146714"
"ROSEVILLE","43.350","-80.467","ON","-4.4","0","2.0","10.0","0","-18.0","0","29.0","0","75.0","88.0","0","129.0","12.0","9","","",NA,"695.7","0.0","6147188"
"RUSKVIEW","44.233","-80.133","ON","-6.4","0","0.9","9.5","0","-17.5","0","107.0","0","166.0","142.0","0","166.0","33.0","20","","",NA,"756.8","0.0","6147229"
"SCOTLAND","43.001","-80.428","ON","",,NA,"",,"",,"32.0","0",NA,"123.2","0",NA,"","16","","",NA,"","","6147664"
"SHELBURNE WPCP","44.083","-80.183","ON","-6.9","0",NA,"9.0","0","-17.0","0","44.5","0",NA,"90.9","0",NA,"","19","","",NA,"772.1","0.0","6147693"
"STRATFORD MOE","43.367","-81.000","ON","-4.0","0","2.0","11.0","0","-17.0","0","55.0","0","81.0","132.1","0","137.0","16.0","19","","",NA,"681.7","0.0","6148105"
"STRATHROY","42.950","-81.650","ON","-2.9","0","2.3","12.0","0","-16.0","0","30.0","0","69.0","103.3","0","144.0","3.0","16","","",NA,"649.2","0.0","6148120"
"WATERLOO WPCP","43.483","-80.517","ON","",,NA,"",,"",,"45.6","0",NA,"101.8","0",NA,"","18","","",NA,"","","6149386"
"WATERLOO WELLINGTON A","43.450","-80.383","ON","-4.7","0","1.7","10.6","0","-14.2","0","51.4","0","118.0","106.8","0","164.0","24.0","13","","",NA,"704.4","0.0","6149387"
"WESTMINSTER TWP WPCP","42.917","-81.217","ON","-3.9","0",NA,"10.0","0","-18.5","0","33.3","0",NA,"111.5","0",NA,"","13","","",NA,"677.6","0.0","6149455"
"WOODSTOCK","43.133","-80.767","ON","-3.7","0","2.0","10.5","0","-19.0","0","26.1","0","80.0","110.4","0","164.0","6.0","16","","",NA,"673.6","0.0","6149625"
"ELORA AUTOMATIC CLIMATE STATION","43.650","-80.417","ON","-5.4","0",NA,"9.8","0","-18.1","0","49.8","0",NA,"113.8","0",NA,"","12","","",NA,"726.1","0.0","614B2H4"
"HARRISTON","43.900","-80.800","ON","",,NA,"",,"",,"47.0","0",NA,"92.6","0",NA,"23.0","15","","",NA,"","","614CCNR"
"NEWTON","43.583","-80.900","ON","-5.1","0",NA,"10.0","0","-17.0","0","47.0","0",NA,"96.2","0",NA,"42.0","18","","",NA,"716.9","0.0","614NFK0"
"ALBION","43.933","-79.833","ON","",,NA,"",,"",,"43.4","0",NA,"85.2","0",NA,"","15","","",NA,"","","6150100"
"ALBION FIELD CENTRE","43.917","-79.833","ON","-5.4","3","1.6","9.5","3","-18.0","3","36.0","0","99.0","68.6","0","114.0","","15","","",NA,"654.4","0.0","6150103"
"BELLEVILLE","44.150","-77.400","ON","-5.5","0","1.2","8.0","0","-18.0","0","23.6","0","64.0","89.9","0","134.0","10.0","13","","",NA,"729.0","0.0","6150689"
"BLOOMFIELD","43.983","-77.217","ON","",,NA,"",,"",,"34.4","0",NA,"104.0","0",NA,"","10","","",NA,"","","6150815"
"BLOOMFIELD WEST","43.983","-77.250","ON","-4.7","5",NA,"9.0","4","-17.5","4","31.0","0",NA,"112.0","0",NA,"","14","","",NA,"590.1","0.0","6150816"
"BOWMANVILLE MOSTERT","43.917","-78.667","ON","-4.0","0","1.6","9.0","0","-15.0","0","28.0","0","90.0","108.4","0","172.0","8.0","15","","",NA,"682.9","0.0","6150830"
"BRADFORD MUCK RESEARCH","44.033","-79.600","ON","-4.7","0","2.2","11.0","0","-20.0","0","43.1","0","129.0","73.2","0","138.0","","13","","",NA,"704.6","0.0","6150863"
"BRAMPTON MOE","43.667","-79.700","ON","-3.6","4",NA,"11.5","1","-13.0","3","27.0","0",NA,"44.2","3",NA,"","13","","",NA,"584.3","0.0","6150916"
"BURKETON MCLAUGHLIN","44.033","-78.800","ON","-6.0","0","1.4","7.5","0","-18.5","0","49.3","0","131.0","120.9","0","199.0","","17","40.3","0","55.0","744.8","0.0","6151042"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-2.5","16",NA,"5.2","16","-8.9","16","",,NA,"",,NA,"","","",,NA,"307.2","0.0","6151061"
"BURLINGTON TS","43.333","-79.833","ON","-2.4","0","2.0","12.5","0","-13.0","0","35.7","0","104.0","98.4","0","149.0","","11","","",NA,"631.5","0.0","6151064"
"CAMBORNE","44.050","-78.217","ON","-5.4","0",NA,"8.0","0","-17.5","0","26.8","0",NA,"108.4","0",NA,"11.0","14","","",NA,"725.1","0.0","6151090"
"CAMPBELLFORD","44.300","-77.800","ON","-5.6","10",NA,"9.0","6","-18.0","6","26.6","0",NA,"93.5","0",NA,"","14","","",NA,"496.0","0.0","6151137"
"CENTREVILLE","44.400","-76.917","ON","-7.3","0","0.4","7.0","0","-22.0","0","38.8","0","91.0","120.4","0","149.0","11.0","17","","",NA,"785.3","0.0","6151309"
"CHRISTIE CONSERVATION","43.283","-80.017","ON","",,NA,"",,"",,"45.4","0",NA,"124.4","0",NA,"","16","","",NA,"","","6151512"
"COBOURG (AUT)","43.950","-78.167","ON","-3.3","12",NA,"7.7","12","-15.0","12","",,NA,"",,NA,"","","",,NA,"403.9","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-3.8","0","1.7","9.0","0","-16.0","0","23.0","0","70.0","121.2","0","182.0","6.0","14","","",NA,"676.3","0.0","6151689"
"COPETOWN","43.250","-80.117","ON","-3.6","0",NA,"11.0","0","-14.5","0","30.2","0",NA,"108.2","0",NA,"20.0","16","","",NA,"669.4","0.0","6151866"
"CRESSY","44.100","-76.850","ON","-5.1","0","1.0","8.5","0","-17.5","0","43.2","0","81.0","106.6","0","121.0","12.0","15","","",NA,"717.3","0.0","61519JM"
"FRANKFORD MOE","44.233","-77.600","ON","",,NA,"",,"",,"23.4","0",NA,"82.5","0",NA,"","10","","",NA,"","","6152555"
"FRENCHMANS BAY","43.817","-79.083","ON","",,NA,"",,"",,"34.8","0",NA,"102.6","0",NA,"11.0","12","","",NA,"","","6152605"
"GEORGETOWN WWTP","43.640","-79.879","ON","-4.2","0","2.1","11.5","0","-18.5","0","49.5","0","130.0","100.4","0","148.0","","12","","",NA,"688.2","0.0","6152695"
"GLEN HAFFY MONO MILLS","43.933","-79.950","ON","",,NA,"",,"",,"48.0","0",NA,"87.4","0",NA,"23.0","11","","",NA,"","","6152833"
"GORMLEY ARDENLEE","43.867","-79.383","ON","-4.2","0",NA,"11.5","0","-15.5","0","34.8","0",NA,"84.2","0",NA,"","12","","",NA,"688.2","0.0","6152953"
"HAMILTON A","43.167","-79.933","ON","-3.7","0","1.8","11.4","0","-15.1","0","51.7","0","127.0","103.9","0","162.0","10.0","11","","",NA,"672.3","0.0","6153194"
"HAMILTON MUNICIPAL LAB","43.250","-79.767","ON","-1.5","4",NA,"13.0","2","-9.0","4","46.0","0",NA,"100.6","0",NA,"","15","","",NA,"527.1","0.0","6153290"
"HAMILTON PSYCH HOSPITAL","43.233","-79.900","ON","-2.9","0",NA,"12.0","0","-13.0","0","36.4","0",NA,"108.4","0",NA,"","13","","",NA,"646.7","0.0","6153298"
"HAMILTON RBG","43.283","-79.883","ON","-3.2","0","1.5","12.0","0","-12.5","0","46.0","0","142.0","115.4","0","203.0","10.0","12","54.5","0","63.0","657.6","0.0","6153300"
"HAROLD WILDWOOD","44.383","-77.550","ON","-6.6","1",NA,"8.5","1","-22.0","1","29.4","0",NA,"95.4","0",NA,"24.0","15","","",NA,"736.6","0.0","6153357"
"HORNBY TRAFALGAR TS","43.533","-79.733","ON","",,NA,"",,"",,"46.3","0",NA,"124.4","0",NA,"","15","","",NA,"","","6153552"
"JANETVILLE","44.217","-78.633","ON","-6.4","0","1.2","9.5","0","-22.5","0","40.6","0","86.0","92.7","0","128.0","15.0","16","","",NA,"757.1","0.0","6153853"
"KING SMOKE TREE","44.017","-79.517","ON","-5.7","0","1.7","10.0","0","-17.5","0","31.0","0","100.0","67.4","0","130.0","10.0","14","","",NA,"734.2","0.0","6154142"
"LAKEVIEW MOE","43.567","-79.567","ON","-2.4","0",NA,"9.0","0","-13.0","0","40.7","0",NA,"98.6","0",NA,"","14","","",NA,"633.3","0.0","6154310"
"LESKARD","44.017","-78.650","ON","",,NA,"",,"",,"44.6","0",NA,"116.2","0",NA,"","13","","",NA,"","","6154410"
"MIDDLEPORT TS","43.117","-80.033","ON","-3.3","0","2.1","11.5","0","-15.0","0","37.8","0","110.0","113.0","0","170.0","","15","","",NA,"659.2","0.0","6155097"
"MILLGROVE","43.317","-79.967","ON","-4.4","0","1.1","10.5","0","-15.5","0","61.4","0","151.0","134.2","0","179.0","9.0","17","","",NA,"694.7","0.0","6155183"
"ORANGEVILLE MOE","43.917","-80.083","ON","-6.0","0","1.5","10.0","0","-16.5","0","46.5","0","121.0","85.9","0","134.0","28.0","15","","",NA,"743.4","0.0","6155790"
"OSHAWA WPCP","43.867","-78.833","ON","-3.1","0","1.7","8.5","0","-14.0","0","35.6","0","100.0","103.7","0","158.0","11.0","12","","",NA,"654.1","0.0","6155878"
"OAKVILLE GERARD","43.428","-79.697","ON","-2.4","0",NA,"12.0","0","-11.5","0","41.3","0",NA,"103.2","0",NA,"19.0","14","","",NA,"633.5","0.0","6155PD4"
"PICTON","44.017","-77.133","ON","-4.9","0",NA,"10.5","0","-19.0","0","40.0","0",NA,"39.0","8",NA,"","8","","",NA,"708.9","0.0","6156533"
"PINE GROVE","43.800","-79.583","ON","",,NA,"",,"",,"35.2","0",NA,"86.2","0",NA,"","14","","",NA,"","","6156545"
"POINT PETRE (AUT)","43.833","-77.150","ON","-4.1","4",NA,"5.7","4","-16.0","4","",,NA,"",,NA,"","","",,NA,"596.6","0.0","6156559"
"PORT DARLINGTON WPCP","43.900","-78.650","ON","",,NA,"",,"",,"23.5","0",NA,"114.3","0",NA,"","13","","",NA,"","","6156634"
"PORT PERRY NONQUON","44.150","-78.967","ON","-5.8","7",NA,"10.0","6","-20.5","6","35.0","4",NA,"33.0","10",NA,"","4","","",NA,"570.3","0.0","6156682"
"RICHMOND HILL","43.877","-79.448","ON","-4.3","0","1.9","10.5","0","-16.0","0","36.2","0","98.0","86.4","0","139.0","19.0","14","","",NA,"691.8","0.0","6157012"
"ROUGE PARK","43.817","-79.133","ON","",,NA,"",,"",,"24.0","0",NA,"105.1","0",NA,"11.0","11","","",NA,"","","6157194"
"SANDHILL","43.817","-79.817","ON","",,NA,"",,"",,"45.2","0",NA,"89.1","0",NA,"16.0","14","","",NA,"","","6157431"
"SHARON","44.100","-79.433","ON","",,NA,"",,"",,"43.8","0",NA,"70.2","0",NA,"","17","","",NA,"","","6157685"
"SMITHFIELD CDA AUTOMATIC CLIMATE STATION","44.083","-77.667","ON","-4.9","0",NA,"9.1","0","-18.0","0","51.1","0",NA,"126.9","0",NA,"5.0","12","","",NA,"711.2","0.0","6157832"
"THORNHILL GRANDVIEW","43.800","-79.417","ON","",,NA,"",,"",,"30.0","0",NA,"84.2","0",NA,"13.0","11","","",NA,"","","6158255"
"TORONTO","43.667","-79.400","ON","-2.2","0","1.5","11.4","0","-12.5","0","37.8","0","102.0","95.4","0","155.0","10.0","11","84.0","0","98.0","626.2","0.0","6158350"
"TORONTO ASHBRIDGES BAY","43.667","-79.317","ON","",,NA,"",,"",,"30.4","0",NA,"99.9","0",NA,"10.0","12","","",NA,"","","6158370"
"TORONTO ELLESMERE","43.767","-79.267","ON","-3.2","0",NA,"11.5","0","-14.0","0","42.1","0",NA,"106.4","0",NA,"","11","","",NA,"656.4","0.0","6158520"
"TORONTO ISLAND A","43.629","-79.395","ON","-2.4","0",NA,"7.4","0","-12.6","0","38.6","0",NA,"96.2","0",NA,"8.0","11","","",NA,"633.5","0.0","6158665"
"TORONTO LESTER B. PEARSON INT'L A","43.667","-79.600","ON","-3.9","2","1.6","12.0","2","-15.5","2","23.2","2",NA,"62.6","2",NA,"9.0","8","",,NA,"635.1","0.0","6158733"
"TORONTO MALVERN","43.800","-79.233","ON","-3.5","0",NA,"11.5","0","-13.5","0","37.6","0",NA,"101.6","0",NA,"14.0","11","","",NA,"667.0","0.0","6158738"
