"Environment and Climate Change Canada"
"Monthly Values for January - 1991"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"ROCKLYN","44.467","-80.633","ON","-8.4","0",NA,"4.5","0","-25.5","0","138.0","0",NA,"140.0","0",NA,"39.0","20","","",NA,"817.1","0.0","6117169"
"SHANTY BAY","44.400","-79.633","ON","-7.7","0","0.0","6.0","0","-26.0","0","70.2","0","102.0","71.6","0","81.0","19.0","12","","",NA,"797.3","0.0","6117684"
"SOUTH RIVER","45.833","-79.383","ON","-12.1","0",NA,"1.0","0","-33.0","0","115.7","0",NA,"115.7","0",NA,"","17","","",NA,"934.0","0.0","6117957"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"94.2","0",NA,"95.4","0",NA,"","17","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-7.9","0","-0.9","5.0","0","-24.0","0","40.0","0","102.0","52.6","0","81.0","7.0","12","","",NA,"802.6","0.0","6119055"
"WALTERS FALLS","44.517","-80.733","ON","-7.2","0",NA,"5.5","0","-22.5","0","121.0","0",NA,"122.8","0",NA,"36.0","21","","",NA,"781.7","0.0","6119274"
"WIARTON A","44.750","-81.100","ON","-6.4","0","-0.2","5.4","0","-23.5","0","120.3","0","108.0","75.1","0","76.0","47.0","18","46.7","0","87.0","757.4","0.0","6119500"
"GRAVENHURST BOOTH","44.917","-79.400","ON","-11.2","0",NA,"6.0","0","-34.0","0","142.0","0",NA,"142.0","0",NA,"","16","","",NA,"904.0","0.0","611C001"
"MAPLE GROVE","44.400","-80.367","ON","-9.0","0",NA,"4.0","0","-30.5","0","102.4","0",NA,"106.0","0",NA,"32.0","24","","",NA,"838.5","0.0","611DR50"
"THORNBURY SLAMA","44.567","-80.483","ON","-6.7","0","-0.5","6.5","0","-23.0","0","98.2","0","124.0","105.0","0","105.0","","21","","",NA,"766.8","0.0","611HBEC"
"GAMEBRIDGE","44.517","-79.100","ON","-8.1","9",NA,"4.5","6","-27.0","5","55.0","0",NA,"61.0","0",NA,"","15","","",NA,"574.7","0.0","611K661"
"EGBERT CARE","44.233","-79.783","ON","-7.2","0","-0.5","4.5","0","-23.5","0","43.8","0","114.0","25.3","0","48.0","7.0","6","107.9","0","172.0","781.4","0.0","611KBE0"
"BLYTH","43.717","-81.383","ON","-6.9","0","0.1","3.0","0","-20.0","0","125.8","0","121.0","128.3","0","98.0","","21","","",NA,"771.4","0.0","6120819"
"BRUCEFIELD","43.550","-81.550","ON","-5.9","0",NA,"4.0","0","-18.0","0","22.0","13",NA,"22.0","14",NA,"","3","","",NA,"740.0","0.0","6121025"
"DASHWOOD","43.367","-81.617","ON","-5.2","0","-0.3","3.0","0","-18.0","0","34.6","0","74.0","37.6","0","52.0","4.0","15","","",NA,"720.5","0.0","6121969"
"COURTRIGHT","42.750","-82.450","ON","-4.5","0","0.2","6.0","0","-16.5","0","31.4","0","88.0","42.0","0","69.0","","9","","",NA,"697.2","0.0","61219J1"
"EXETER","43.350","-81.500","ON","-5.7","0","-0.2","3.0","0","-16.0","0","47.0","0","83.0","48.5","0","58.0","","13","","",NA,"734.5","0.0","6122370"
"FOREST","43.167","-82.033","ON","",,NA,"",,"",,"35.2","0",NA,"42.0","0",NA,"","11","","",NA,"","","6122450"
"HURON PARK","43.317","-81.500","ON","-5.5","0",NA,"3.6","0","-17.4","0","45.0","0",NA,"50.4","0",NA,"","16","","",NA,"729.4","0.0","6123672"
"LUCKNOW","43.950","-81.500","ON","-6.8","0",NA,"3.5","0","-20.0","0","71.0","0",NA,"71.0","0",NA,"","15","","",NA,"770.3","0.0","6124700"
"PAISLEY","44.267","-81.367","ON","-6.6","0",NA,"4.5","0","-26.0","0","91.4","0",NA,"95.0","0",NA,"20.0","18","","",NA,"762.4","0.0","6126210"
"PETROLIA TOWN","42.883","-82.167","ON","-5.1","0","-0.1","4.5","0","-21.0","0","29.4","0","75.0","39.6","0","60.0","4.0","13","","",NA,"715.1","0.0","6126499"
"SARNIA A","42.999","-82.309","ON","-5.4","0","-0.7","5.1","0","-20.4","0","31.6","0","102.0","40.2","0","78.0","6.0","9","93.7","0","115.0","725.8","0.0","6127514"
"TARA","44.517","-81.150","ON","-6.9","0","-0.9","3.5","0","-23.0","0","82.0","0","60.0","85.5","0","50.0","35.0","19","","",NA,"772.4","0.0","6128206"
"TOBERMORY CYPRUS LAKE","45.233","-81.533","ON","-6.5","0",NA,"3.5","0","-26.0","0","103.0","0",NA,"110.2","0",NA,"44.0","21","","",NA,"758.6","0.0","6128323"
"WROXETER","43.867","-81.150","ON","",,NA,"",,"",,"45.8","0",NA,"45.8","0",NA,"","11","","",NA,"","","6129660"
"THEDFORD","43.183","-81.850","ON","-5.1","4","-0.9","4.0","4","-20.0","4","35.8","0","80.0","42.8","0","58.0","9.0","15","","",NA,"623.2","0.0","612HKLR"
"AMHERSTBURG","42.100","-83.083","ON","-3.6","0","-0.6","6.0","0","-15.0","0","15.8","0","60.0","41.2","0","62.0","6.0","9","","",NA,"671.0","0.0","6130257"
"AYLMER ONT HYDRO","42.783","-80.983","ON","",,NA,"",,"",,"26.2","0",NA,"44.2","0",NA,"","13","","",NA,"","","6130420"
"DELHI CDA","42.867","-80.550","ON","-5.2","0","0.2","5.0","0","-19.0","0","28.2","0","93.0","39.2","0","56.0","5.0","12","","",NA,"719.2","0.0","6131982"
"DRESDEN","42.583","-82.183","ON","-6.3","0","-0.8","4.0","0","-19.0","0","18.0","0","68.0","35.8","0","69.0","5.0","11","","",NA,"753.5","0.0","6132090"
"FORT ERIE","42.883","-78.967","ON","-3.2","0","0.9","7.0","0","-18.0","0","27.8","0","62.0","49.6","0","63.0","13.0","13","","",NA,"658.6","0.0","6132470"
"HAGERSVILLE","42.967","-80.067","ON","-5.3","0","-0.8","4.5","0","-19.0","0","28.4","0","112.0","42.8","0","72.0","5.0","11","","",NA,"723.4","0.0","6133120"
"HARROW CDA","42.033","-82.900","ON","-3.8","0",NA,"6.0","0","-16.5","0","19.6","0",NA,"39.6","0",NA,"3.0","8","87.0","0",NA,"677.1","0.0","6133360"
"KINGSVILLE MOE","42.050","-82.683","ON","-4.0","0","-0.3","5.5","0","-16.5","0","17.0","0","60.0","49.8","0","81.0","","10","","",NA,"682.5","0.0","6134190"
"NANTICOKE ESSO","42.833","-80.050","ON","",,NA,"",,"",,"26.2","0",NA,"44.5","0",NA,"","11","","",NA,"","","6135573"
"NEW GLASGOW","42.517","-81.633","ON","-4.1","0","0.2","5.0","0","-17.0","0","13.0","0","52.0","30.0","0","52.0","1.0","10","","",NA,"685.5","0.0","6135583"
"NIAGARA FALLS","43.133","-79.083","ON","-3.9","0",NA,"5.5","0","-22.0","0","30.1","0",NA,"43.7","0",NA,"","13","","",NA,"679.2","0.0","6135638"
"NIAGARA FALLS NPCSH","43.133","-79.050","ON","-3.7","0","0.4","6.0","0","-16.0","0","42.8","0","90.0","55.4","0","73.0","","12","","",NA,"672.7","0.0","6135657"
"NIAGARA ON THE LAKE","43.250","-79.133","ON","-3.4","0",NA,"6.0","0","-15.0","0","22.4","0",NA,"37.4","0",NA,"","9","","",NA,"664.1","0.0","6135FF4"
"PELEE ISLAND A","41.783","-82.683","ON","-3.1","0",NA,"5.0","0","-18.5","0","12.6","0",NA,"25.6","0",NA,"","7","","",NA,"655.4","0.0","6136336"
"PORT COLBORNE","42.883","-79.250","ON","-3.7","0","-0.1","6.5","0","-17.5","0","28.6","0","71.0","55.5","0","76.0","","12","","",NA,"673.6","0.0","6136606"
"PORT CREWE","42.200","-82.200","ON","-3.2","1",NA,"5.5","0","-16.5","1","12.4","0",NA,"28.2","0",NA,"","7","","",NA,"636.3","0.0","6136619"
"PORT DALHOUSIE","43.183","-79.267","ON","-3.5","0","-0.1","6.0","0","-15.0","0","33.4","0","99.0","49.2","0","81.0","2.0","14","","",NA,"665.5","0.0","6136626"
"PORT STANLEY","42.667","-81.217","ON","-4.9","0",NA,"3.5","0","-16.5","0","20.2","0",NA,"43.2","0",NA,"","11","","",NA,"710.1","0.0","6136694"
"RIDGETOWN AUTOMATIC CLIMATE STATION","42.450","-81.883","ON","-4.7","0",NA,"4.5","0","-17.0","0","19.0","0",NA,"32.0","0",NA,"","7","","",NA,"704.7","0.0","6137149"
"RIDGEVILLE","43.042","-79.325","ON","-4.5","0","-0.1","5.0","0","-18.0","0","51.3","0","149.0","71.5","0","107.0","16.0","15","","",NA,"698.3","0.0","6137161"
"ST CATHARINES","43.200","-79.250","ON","-3.6","0",NA,"6.5","0","-17.0","0","7.0","8",NA,"16.5","7",NA,"","4","","",NA,"668.2","0.0","6137285"
"ST CATHARINES A","43.200","-79.167","ON","-3.9","0","-0.1","6.3","0","-16.2","0","28.9","0","75.0","39.2","0","60.0","2.0","10","86.9","0","135.0","678.6","0.0","6137287"
"ST CATHARINES POWER GLEN","43.117","-79.250","ON","-4.7","6","-1.1","5.5","5","-18.0","5","26.6","0","78.0","35.6","0","61.0","","9","","",NA,"568.5","0.0","6137306"
"ST THOMAS WPCP","42.767","-81.217","ON","-4.6","0","0.1","5.0","0","-19.0","0","17.2","0","45.0","40.7","0","55.0","2.0","11","","",NA,"699.8","0.0","6137362"
"ST WILLIAMS AUTOMATIC CLIMATE STATION","42.700","-80.450","ON","-4.2","0",NA,"5.5","0","-20.0","0","19.4","6",NA,"19.4","8",NA,"9.0","5","","",NA,"687.8","0.0","6137401"
"SPRINGFORD","42.917","-80.667","ON","-5.4","0",NA,"4.0","0","-17.5","0","40.6","0",NA,"53.9","0",NA,"15.0","14","","",NA,"724.6","0.0","6137979"
"TILLSONBURG MOE","42.850","-80.717","ON","",,NA,"",,"",,"36.4","0",NA,"48.0","0",NA,"","12","","",NA,"","","6138270"
"VINELAND BALLS FALLS","43.133","-79.383","ON","-5.0","10",NA,"5.0","8","-19.0","9","31.0","0",NA,"44.3","0",NA,"6.0","15","","",NA,"482.9","0.0","6139142"
"VINELAND RITTENHOUSE","43.167","-79.417","ON","-3.7","0","-0.1","5.5","0","-16.0","0","34.3","0","107.0","46.5","0","72.0","","14","","",NA,"673.8","0.0","6139143"
"WALLACEBURG","42.583","-82.400","ON","-4.5","0",NA,"4.0","0","-15.0","0","17.4","0",NA,"37.4","0",NA,"","9","","",NA,"699.0","0.0","6139265"
"WATERFORD","42.883","-80.233","ON","",,NA,"",,"",,"31.6","0",NA,"41.4","0",NA,"3.0","12","","",NA,"","","6139356"
"WELLAND","42.993","-79.261","ON","-5.1","0","-0.8","6.0","0","-21.0","0","44.5","0","112.0","58.5","0","75.0","0.0","13","","",NA,"715.3","0.0","6139445"
"WINDSOR A","42.267","-82.967","ON","-4.2","0","-0.4","6.5","0","-14.9","0","16.6","0","45.0","40.2","0","65.0","3.0","8","","",NA,"688.9","0.0","6139525"
"WINDSOR FORD PLANT","42.333","-83.017","ON","-3.6","0",NA,"8.0","0","-15.0","0","9.6","0",NA,"33.0","0",NA,"","9","","",NA,"670.4","0.0","6139533"
"WOODSLEE CDA AUTOMATIC CLIMATE STATION","42.217","-82.733","ON","-4.2","0",NA,"5.5","0","-16.5","0","6.5","0",NA,"26.0","0",NA,"","6","","",NA,"687.1","0.0","6139602"
"POINT PELEE","41.950","-82.517","ON","-3.4","0",NA,"7.0","0","-18.5","0","16.0","0",NA,"29.2","0",NA,"","8","","",NA,"662.2","0.0","613FN58"
"BRANTFORD MOE","43.133","-80.233","ON","-6.0","0","0.0","4.5","0","-21.5","0","33.6","0","124.0","43.0","0","79.0","10.0","11","","",NA,"743.9","0.0","6140954"
"CAMBRIDGE GALT MOE","43.333","-80.317","ON","-6.2","0",NA,"4.0","0","-22.0","0","38.8","0",NA,"46.8","0",NA,"10.0","10","","",NA,"750.4","0.0","6141095"
"CAMBRIDGE-STEWART","43.350","-80.300","ON","",,NA,"",,"",,"57.0","0",NA,"61.0","0",NA,"","14","","",NA,"","","6141100"
"CROMARTY","43.417","-81.333","ON","-6.3","0",NA,"3.5","0","-19.5","0","73.0","0",NA,"77.4","0",NA,"7.0","17","","",NA,"752.3","0.0","6141919"
"CULLODEN EASEY","42.883","-80.850","ON","-5.9","0","-0.2","3.0","0","-18.0","0","45.0","0","119.0","55.6","0","75.0","6.0","11","","",NA,"739.5","0.0","6141933"
"DORCHESTER","43.000","-81.033","ON","",,NA,"",,"",,"41.8","0",NA,"53.0","0",NA,"14.0","16","","",NA,"","","6142066"
"ELMIRA","43.600","-80.533","ON","",,NA,"",,"",,"69.8","0",NA,"79.6","0",NA,"20.0","16","","",NA,"","","6142275"
"EMBRO INNES","43.250","-80.933","ON","",,NA,"",,"",,"38.8","0",NA,"48.2","0",NA,"","12","","",NA,"","","6142295"
"FERGUS SHAND DAM","43.733","-80.333","ON","-7.8","0","-0.4","4.0","0","-26.0","0","33.2","0","83.0","38.5","0","57.0","22.0","14","","",NA,"799.7","0.0","6142400"
"FERGUS MOE","43.702","-80.379","ON","",,NA,"",,"",,"53.4","0",NA,"58.2","0",NA,"","15","","",NA,"","","6142402"
"FOLDENS","43.017","-80.783","ON","-6.2","0","-0.4","2.5","0","-18.0","0","23.0","0","77.0","34.4","0","55.0","","8","","",NA,"750.6","0.0","6142420"
"GLEN ALLAN","43.683","-80.717","ON","-7.6","0","-0.4","4.0","0","-24.0","0","72.4","0","143.0","78.6","0","105.0","","21","","",NA,"793.4","0.0","6142803"
"GRAND VALLEY WPCP","43.883","-80.333","ON","-8.4","0",NA,"2.5","0","-28.0","0","32.4","0",NA,"36.4","0",NA,"","14","","",NA,"819.1","0.0","6142991"
"GUELPH ARBORETUM","43.550","-80.217","ON","-6.7","0",NA,"4.1","0","-27.6","0","44.6","0",NA,"48.3","0",NA,"9.0","12","76.1","0",NA,"766.6","0.0","6143069"
"HILLSBURGH","43.767","-80.167","ON","-7.9","0",NA,"1.0","0","-25.0","0","31.0","0",NA,"35.0","0",NA,"","10","","",NA,"802.9","0.0","6143465"
"ILDERTON BEAR CREEK","43.050","-81.433","ON","-5.6","0","0.0","4.5","0","-18.0","0","36.0","0","79.0","43.6","0","59.0","8.0","11","","",NA,"732.2","0.0","6143722"
"LONDON A","43.033","-81.150","ON","-6.0","0","-0.4","4.2","0","-16.4","0","47.4","0","96.0","51.3","0","69.0","9.0","11","73.7","0","114.0","743.3","0.0","6144475"
"LONDON SHARON DRIVE","43.033","-81.283","ON","",,NA,"",,"",,"43.4","0",NA,"57.8","0",NA,"7.0","12","","",NA,"","","6144500"
"MONTICELLO","43.967","-80.400","ON","-9.7","0",NA,"2.0","0","-28.0","0","67.8","0",NA,"73.9","0",NA,"29.0","19","","",NA,"859.0","0.0","6145267"
"PRESTON","43.400","-80.417","ON","-6.3","0","0.1","4.5","0","-20.0","0","42.0","0","116.0","55.8","0","86.0","20.0","16","","",NA,"753.4","0.0","6146711"
"PRESTON WPCP","43.383","-80.350","ON","",,NA,"",,"",,"36.8","0",NA,"45.0","0",NA,"","14","","",NA,"","","6146714"
"ROSEVILLE","43.350","-80.467","ON","-6.8","0","-0.3","3.5","0","-20.0","0","40.0","0","103.0","49.9","0","73.0","20.0","8","","",NA,"767.8","0.0","6147188"
"RUSKVIEW","44.233","-80.133","ON","-8.7","0","-1.4","3.0","0","-24.0","0","90.0","0","139.0","90.0","0","105.0","44.0","15","","",NA,"827.8","0.0","6147229"
"SCOTLAND","43.001","-80.428","ON","",,NA,"",,"",,"42.8","0",NA,"59.5","0",NA,"5.0","11","","",NA,"","","6147664"
"SHELBURNE WPCP","44.083","-80.183","ON","-8.5","1",NA,"3.0","0","-27.0","1","69.0","0",NA,"70.0","0",NA,"","18","","",NA,"796.0","0.0","6147693"
"STRATFORD MOE","43.367","-81.000","ON","-6.0","0","0.1","4.0","0","-20.0","0","51.8","0","77.0","59.2","0","61.0","21.0","19","","",NA,"743.0","0.0","6148105"
"STRATHROY","42.950","-81.650","ON","-5.1","0","0.1","5.0","0","-18.0","0","28.4","0","65.0","45.6","0","64.0","10.0","14","","",NA,"717.6","0.0","6148120"
"WATERLOO WPCP","43.483","-80.517","ON","",,NA,"",,"",,"48.6","0",NA,"59.8","0",NA,"","15","","",NA,"","","6149386"
"WATERLOO WELLINGTON A","43.450","-80.383","ON","-7.0","0","-0.6","3.7","0","-22.4","0","41.4","0","95.0","48.1","0","74.0","7.0","11","","",NA,"776.0","0.0","6149387"
"WESTMINSTER TWP WPCP","42.917","-81.217","ON","-5.8","0",NA,"2.0","0","-17.5","0","38.0","0",NA,"49.4","0",NA,"7.0","14","","",NA,"737.6","0.0","6149455"
"WOODSTOCK","43.133","-80.767","ON","-5.7","0","0.1","4.0","0","-19.0","0","39.4","0","121.0","47.2","0","70.0","6.0","13","","",NA,"734.9","0.0","6149625"
"ELORA AUTOMATIC CLIMATE STATION","43.650","-80.417","ON","-7.9","0",NA,"3.3","0","-23.7","0","43.6","0",NA,"49.9","0",NA,"","12","","",NA,"803.0","0.0","614B2H4"
"NEWTON","43.583","-80.900","ON","-7.4","0",NA,"3.0","0","-23.0","0","45.8","0",NA,"55.6","0",NA,"30.0","16","","",NA,"787.1","0.0","614NFK0"
"ALBION","43.933","-79.833","ON","",,NA,"",,"",,"48.0","0",NA,"52.6","0",NA,"","13","","",NA,"","","6150100"
"ALBION FIELD CENTRE","43.917","-79.833","ON","-6.9","0","0.1","5.0","0","-25.0","0","46.4","0","127.0","50.9","0","84.0","","14","","",NA,"772.8","0.0","6150103"
"BELLEVILLE","44.150","-77.400","ON","-6.5","0","0.2","4.5","0","-21.0","0","35.8","0","97.0","41.1","0","61.0","16.0","12","","",NA,"760.6","0.0","6150689"
"BLOOMFIELD","43.983","-77.217","ON","",,NA,"",,"",,"47.4","0",NA,"60.4","0",NA,"","13","","",NA,"","","6150815"
"BLOOMFIELD WEST","43.983","-77.250","ON","-5.6","5",NA,"4.5","4","-21.0","5","49.2","0",NA,"62.9","0",NA,"16.0","15","","",NA,"612.7","0.0","6150816"
"BOLTON SPS","43.883","-79.733","ON","",,NA,"",,"",,"42.0","0",NA,"47.4","0",NA,"","17","","",NA,"","","6150825"
"BOWMANVILLE MOSTERT","43.917","-78.667","ON","-5.4","0","0.3","4.5","0","-20.5","0","40.0","0","129.0","48.8","0","77.0","6.0","12","","",NA,"724.5","0.0","6150830"
"BRADFORD MUCK RESEARCH","44.033","-79.600","ON","-7.3","0","-0.3","4.0","0","-25.0","0","30.1","0","90.0","35.2","0","67.0","","11","","",NA,"783.1","0.0","6150863"
"BRAMPTON MOE","43.667","-79.700","ON","-5.7","5",NA,"5.0","3","-20.0","4","34.8","0",NA,"40.3","0",NA,"","14","","",NA,"617.1","0.0","6150916"
"BURKETON MCLAUGHLIN","44.033","-78.800","ON","-7.7","0","-0.3","2.5","0","-29.0","0","41.6","0","110.0","43.6","0","72.0","","12","99.5","0","136.0","796.0","0.0","6151042"
"BURLINGTON TS","43.333","-79.833","ON","-4.4","0","0.0","6.0","0","-19.5","0","27.4","0","80.0","35.5","0","54.0","","10","","",NA,"693.6","0.0","6151064"
"CAMPBELLCROFT GANARASKA","44.067","-78.500","ON","-7.6","0",NA,"3.0","0","-26.5","0","58.6","0",NA,"67.6","0",NA,"24.0","17","","",NA,"794.9","0.0","6151136"
"CAMPBELLFORD","44.300","-77.800","ON","-7.0","2",NA,"5.0","1","-25.0","1","66.1","0",NA,"72.9","0",NA,"","13","","",NA,"725.2","0.0","6151137"
"CENTRETON","44.083","-78.067","ON","-7.8","0",NA,"3.0","0","-25.5","0","51.8","0",NA,"57.8","0",NA,"36.0","15","","",NA,"801.0","0.0","6151307"
"CENTREVILLE","44.400","-76.917","ON","-8.5","0","-0.7","4.0","0","-29.0","0","54.4","0","128.0","59.4","0","74.0","29.0","12","","",NA,"820.9","0.0","6151309"
"CHRISTIE CONSERVATION","43.283","-80.017","ON","",,NA,"",,"",,"34.8","0",NA,"38.8","0",NA,"","11","","",NA,"","","6151512"
"CLAREMONT","43.950","-79.067","ON","",,NA,"",,"",,"47.0","0",NA,"56.8","0",NA,"","18","","",NA,"","","6151545"
"COBOURG STP","43.967","-78.183","ON","-5.1","0","0.5","4.5","0","-21.0","0","29.0","0","89.0","36.4","0","55.0","","13","","",NA,"714.6","0.0","6151689"
"COLD CREEK","43.917","-79.700","ON","",,NA,"",,"",,"17.0","9",NA,"17.0","10",NA,"2.0","6","","",NA,"","","6151750"
"COPETOWN","43.250","-80.117","ON","-5.9","0",NA,"4.0","0","-20.5","0","25.2","0",NA,"34.8","0",NA,"8.0","11","","",NA,"742.4","0.0","6151866"
"CRESSY","44.100","-76.850","ON","-6.2","0","0.0","5.0","0","-22.0","0","57.2","0","107.0","70.2","0","79.0","21.0","13","","",NA,"748.7","0.0","61519JM"
"FRANKFORD MOE","44.233","-77.600","ON","",,NA,"",,"",,"43.7","0",NA,"49.7","0",NA,"","12","","",NA,"","","6152555"
"FRENCHMANS BAY","43.817","-79.083","ON","",,NA,"",,"",,"27.4","0",NA,"36.2","0",NA,"3.0","6","","",NA,"","","6152605"
"GEORGETOWN WWTP","43.640","-79.879","ON","-6.6","0","-0.3","5.5","0","-25.0","0","45.0","0","118.0","54.7","0","81.0","","16","","",NA,"763.9","0.0","6152695"
"GLEN HAFFY MONO MILLS","43.933","-79.950","ON","",,NA,"",,"",,"69.6","0",NA,"74.6","0",NA,"","12","","",NA,"","","6152833"
"GORMLEY ARDENLEE","43.867","-79.383","ON","-6.5","0",NA,"5.0","0","-22.0","0","32.1","0",NA,"38.7","0",NA,"","11","","",NA,"758.0","0.0","6152953"
"GREENWOOD MTRCA","43.900","-79.067","ON","",,NA,"",,"",,"46.0","0",NA,"56.0","0",NA,"","17","","",NA,"","","6153020"
"HAMILTON A","43.167","-79.933","ON","-6.0","0","-0.5","4.5","0","-20.6","0","32.8","0","80.0","29.4","0","46.0","6.0","7","","",NA,"744.0","0.0","6153194"
"HAMILTON MUNICIPAL LAB","43.250","-79.767","ON","-3.2","0",NA,"6.5","0","-16.0","0","28.2","0",NA,"38.9","0",NA,"0.0","9","","",NA,"656.8","0.0","6153290"
"HAMILTON PSYCH HOSPITAL","43.233","-79.900","ON","-4.7","0",NA,"5.0","0","-18.0","0","34.1","0",NA,"48.1","0",NA,"","12","","",NA,"702.8","0.0","6153298"
"HAMILTON RBG","43.283","-79.883","ON","-4.5","0","0.2","5.5","0","-17.5","0","21.4","0","66.0","40.6","0","72.0","4.0","7","98.8","0","113.0","696.5","0.0","6153300"
"HAROLD WILDWOOD","44.383","-77.550","ON","-8.1","0",NA,"4.5","0","-30.5","0","50.8","0",NA,"60.4","0",NA,"26.0","13","","",NA,"809.4","0.0","6153357"
"HORNBY TRAFALGAR TS","43.533","-79.733","ON","",,NA,"",,"",,"45.1","0",NA,"50.8","0",NA,"","13","","",NA,"","","6153552"
"JANETVILLE","44.217","-78.633","ON","-8.1","0","-0.4","4.0","0","-27.5","0","61.0","0","129.0","64.0","0","88.0","17.0","16","","",NA,"807.8","0.0","6153853"
"KING SMOKE TREE","44.017","-79.517","ON","-7.7","0","-0.3","4.0","0","-22.5","0","24.0","0","77.0","27.3","0","53.0","10.0","10","","",NA,"797.2","0.0","6154142"
"LAKEVIEW MOE","43.567","-79.567","ON","-4.4","0",NA,"7.0","0","-20.0","0","18.8","0",NA,"29.4","0",NA,"0.0","10","","",NA,"694.1","0.0","6154310"
"LESKARD","44.017","-78.650","ON","",,NA,"",,"",,"63.4","0",NA,"73.2","0",NA,"","15","","",NA,"","","6154410"
"MARMORA","44.483","-77.700","ON","-7.2","17",NA,"3.5","16","-31.5","6","52.2","0",NA,"58.0","0",NA,"43.0","15","","",NA,"352.7","0.0","6154995"
"MIDDLEPORT TS","43.117","-80.033","ON","-5.4","0","0.0","5.0","0","-20.5","0","37.4","0","109.0","47.8","0","72.0","","11","","",NA,"724.1","0.0","6155097"
"MILFORD","43.933","-77.050","ON","-5.5","0",NA,"5.5","0","-21.5","0","54.4","0",NA,"73.0","0",NA,"13.0","15","","",NA,"729.7","0.0","6155148"
"MILLGROVE","43.317","-79.967","ON","-6.2","0","-0.7","3.5","0","-22.0","0","43.2","0","106.0","55.2","0","74.0","16.0","15","","",NA,"751.4","0.0","6155183"
"ORANGEVILLE MOE","43.917","-80.083","ON","-7.9","0","-0.4","4.0","0","-27.0","0","44.2","0","115.0","48.0","0","75.0","","18","","",NA,"801.9","0.0","6155790"
"ORONO","43.967","-78.617","ON","-5.8","1",NA,"4.5","1","-22.0","1","17.3","4",NA,"24.8","4",NA,"","8","","",NA,"714.3","0.0","6155854"
"OSHAWA FIRE HALL #3","43.933","-78.867","ON","-5.5","1",NA,"5.0","0","-21.0","1","1.0","12",NA,"1.0","15",NA,"","1","","",NA,"703.7","0.0","6155877"
"OSHAWA WPCP","43.867","-78.833","ON","-4.5","0","0.2","4.0","0","-19.0","0","39.2","0","110.0","48.4","0","74.0","","12","","",NA,"698.4","0.0","6155878"
"OAKVILLE GERARD","43.428","-79.697","ON","-4.3","0",NA,"6.0","0","-17.5","0","20.0","0",NA,"30.5","0",NA,"6.0","10","","",NA,"691.7","0.0","6155PD4"
"PICTON","44.017","-77.133","ON","-5.8","0",NA,"5.0","0","-20.5","0","54.9","0",NA,"66.0","0",NA,"","18","","",NA,"736.7","0.0","6156533"
"PINE GROVE","43.800","-79.583","ON","",,NA,"",,"",,"38.8","0",NA,"46.8","0",NA,"0.0","9","","",NA,"","","6156545"
"PORT DARLINGTON WPCP","43.900","-78.650","ON","",,NA,"",,"",,"34.0","0",NA,"43.6","0",NA,"","9","","",NA,"","","6156634"
"PORT HOPE","43.950","-78.283","ON","-5.3","0",NA,"4.0","0","-20.5","0","48.0","0",NA,"56.7","0",NA,"","14","","",NA,"722.2","0.0","6156670"
"PORT PERRY NONQUON","44.150","-78.967","ON","-7.5","0",NA,"5.5","0","-29.0","0","51.2","0",NA,"52.2","0",NA,"","13","","",NA,"790.5","0.0","6156682"
"RICHMOND HILL","43.877","-79.448","ON","-6.5","0","-0.2","6.0","0","-21.0","0","35.6","0","96.0","46.6","0","75.0","14.0","12","","",NA,"758.2","0.0","6157012"
"RICHMOND HILL 2","43.900","-79.400","ON","",,NA,"",,"",,"34.0","0",NA,"44.4","0",NA,"2.0","10","","",NA,"","","6157015"
"SANDHILL","43.817","-79.817","ON","",,NA,"",,"",,"44.6","0",NA,"52.8","0",NA,"10.0","11","","",NA,"","","6157431"
"SHARON","44.100","-79.433","ON","",,NA,"",,"",,"42.4","0",NA,"52.2","0",NA,"","12","","",NA,"","","6157685"
