"Environment and Climate Change Canada"
"Monthly Values for January - 2003"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"NEW GLASGOW","42.514","-81.636","ON","-7.2","0","-2.9","6.0","0","-21.0","0","31.0","0","123.0","31.0","0","53.0","","8","","",NA,"782.1","0.0","6135583"
"NIAGARA FALLS NPCSH","43.133","-79.050","ON","-6.7","0","-2.6","5.5","0","-19.5","0","73.0","0","153.0","73.0","0","97.0","16.0","12","","",NA,"766.3","0.0","6135657"
"PORT COLBORNE","42.883","-79.250","ON","-6.5","0","-2.9","4.5","0","-21.0","0","75.0","0","185.0","79.0","0","108.0","","13","","",NA,"759.7","0.0","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","-5.3","2",NA,"5.3","2","-15.2","1","",,NA,"9.5","4",NA,"","2","",,NA,"675.7","0.0","6136699"
"RIDGETOWN AUTOMATIC CLIMATE STATION","42.450","-81.883","ON","-7.5","0",NA,"4.3","0","-24.7","0","",,NA,"35.8","0",NA,"","9","","",NA,"790.5","0.0","6137149"
"RIDGEVILLE","43.042","-79.325","ON","-7.4","0","-3.0","4.0","0","-20.0","0","29.4","0","86.0","29.4","0","44.0","","7","","",NA,"787.0","0.0","6137161"
"ST CATHARINES POWER GLEN","43.117","-79.250","ON","-6.7","0","-3.1","5.0","0","-21.0","0","40.0","0","118.0","40.0","0","69.0","","12","","",NA,"766.9","0.0","6137306"
"ST THOMAS WPCP","42.768","-81.205","ON","-7.7","0","-3.0","5.5","0","-26.0","0","35.5","0","93.0","35.5","0","48.0","10.0","12","","",NA,"795.8","0.0","6137362"
"SOUTHEAST SHOAL (AUT)","41.833","-82.467","ON","",,NA,"",,"",,"",,NA,"0.0","1",NA,"","0","",,NA,"","","6137937"
"THOROLD","43.117","-79.200","ON","",,NA,"",,"",,"64.2","0",NA,"67.6","0",NA,"19.0","13","","",NA,"","","6138259"
"TILLSONBURG NORTH","42.861","-80.741","ON","-7.7","0",NA,"5.0","0","-24.0","0","37.9","0",NA,"39.1","0",NA,"18.0","10","","",NA,"795.4","0.0","6138269"
"TILLSONBURG MOE","42.855","-80.722","ON","",,NA,"",,"",,"38.5","0",NA,"38.5","0",NA,"","9","","",NA,"","","6138270"
"VINELAND","43.150","-79.417","ON","-6.4","0",NA,"5.5","0","-17.5","0","42.6","0",NA,"44.6","0",NA,"10.0","14","","",NA,"756.0","0.0","6139141"
"VINELAND STATION RCS","43.183","-79.400","ON","-6.3","2",NA,"5.5","2","-18.1","1","",,NA,"46.0","4",NA,"","15","72.2","3",NA,"703.3","0.0","6139148"
"WATERFORD","42.883","-80.233","ON","",,NA,"",,"",,"30.2","0",NA,"30.2","0",NA,"17.0","10","","",NA,"","","6139356"
"WELLAND","42.993","-79.261","ON","-7.2","0","-2.9","4.5","0","-26.0","0","68.2","0","171.0","70.2","0","90.0","","19","","",NA,"781.5","0.0","6139445"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","-5.6","0",NA,"9.0","0","-17.5","0","27.0","0",NA,"27.0","0",NA,"6.0","6","","",NA,"730.6","0.0","6139520"
"WINDSOR A","42.276","-82.956","ON","-6.5","0","-2.7","7.7","0","-17.8","0","35.2","0","95.0","26.2","0","42.0","2.0","6","",,NA,"759.2","0.0","6139525"
"PORT COLBORNE (AUT)","42.867","-79.250","ON","-6.8","2",NA,"3.7","2","-20.6","1","",,NA,"",,NA,"","","",,NA,"720.4","0.0","613F606"
"ERIEAU (AUT)","42.250","-81.900","ON","-6.4","2",NA,"2.9","2","-18.4","1","",,NA,"",,NA,"","","",,NA,"706.5","0.0","613KLLM"
"POINT PELEE CS","41.949","-82.519","ON","-7.0","0",NA,"2.9","0","-21.8","0","",,NA,"",,NA,"","","",,NA,"775.0","0.0","613P001"
"BRANTFORD MOE","43.133","-80.233","ON","-8.7","0","-2.7","5.0","0","-27.0","0","21.0","0","78.0","21.0","0","38.0","5.0","6","","",NA,"828.3","0.0","6140954"
"CULLODEN EASEY","42.889","-80.847","ON","-8.4","0","-2.7","4.0","0","-25.0","0","30.0","0","79.0","30.7","0","41.0","17.0","11","","",NA,"819.3","0.0","6141933"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"64.4","0",NA,"65.4","0",NA,"22.0","19","","",NA,"","","6142066"
"EMBRO INNES","43.250","-80.933","ON","",,NA,"",,"",,"36.2","0",NA,"36.2","0",NA,"","13","","",NA,"","","6142295"
"FERGUS SHAND DAM","43.735","-80.330","ON","-10.2","0","-2.8","3.5","0","-32.0","0","54.7","0","136.0","55.1","0","81.0","18.0","17","","",NA,"873.5","0.0","6142400"
"FERGUS MOE","43.702","-80.379","ON","-10.6","0",NA,"3.5","0","-29.5","0","58.4","0",NA,"58.4","0",NA,"30.0","15","","",NA,"887.0","0.0","6142402"
"FOLDENS","43.018","-80.781","ON","-9.0","0","-3.2","4.0","0","-25.0","0","35.2","0","118.0","35.2","0","56.0","","14","","",NA,"836.1","0.0","6142420"
"GLEN ALLAN","43.684","-80.710","ON","-9.9","0","-2.7","3.5","0","-30.5","0","77.8","0","154.0","77.8","0","104.0","","22","","",NA,"865.8","0.0","6142803"
"GUELPH TURFGRASS CS","43.550","-80.217","ON","-9.9","0",NA,"3.5","0","-30.5","0","",,NA,"",,NA,"","","","",NA,"864.8","0.0","6143090"
"LONDON CS","43.033","-81.150","ON","-8.6","0",NA,"5.0","0","-25.4","0","102.7","0",NA,"102.7","0",NA,"15.0","23","",,NA,"824.1","0.0","6144478"
"MOUNT FOREST","43.967","-80.750","ON","-10.7","0",NA,"2.5","0","-31.0","0","148.0","0",NA,"148.4","0",NA,"48.0","23","","",NA,"889.7","0.0","6145502"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-10.7","2",NA,"2.9","2","-30.3","1","",,NA,"",,NA,"","","",,NA,"831.5","0.0","6145504"
"ROSEVILLE","43.354","-80.474","ON","-9.0","0","-2.6","4.0","0","-30.5","0","43.0","0","111.0","43.0","0","63.0","8.0","11","","",NA,"837.6","0.0","6147188"
"RUSKVIEW","44.233","-80.133","ON","-10.6","0","-3.4","2.5","0","-28.0","0","78.0","0","121.0","78.0","0","91.0","41.0","18","","",NA,"887.3","0.0","6147229"
"SALEM","43.709","-80.470","ON","-10.2","0",NA,"4.0","0","-28.0","0","58.0","0",NA,"58.0","0",NA,"12.0","16","","",NA,"874.0","0.0","6147410"
"SCOTLAND","43.001","-80.428","ON","-8.5","0",NA,"4.5","0","-27.0","0","52.0","0",NA,"52.0","0",NA,"20.0","12","","",NA,"822.1","0.0","6147664"
"STRATFORD MOE","43.369","-81.005","ON","-8.5","0","-2.5","4.0","0","-28.0","0","78.5","0","116.0","78.5","0","81.0","","20","","",NA,"821.9","0.0","6148105"
"STRATHROY-MULLIFARRY","42.981","-81.643","ON","-8.2","0",NA,"4.5","0","-23.5","0","41.2","0",NA,"41.6","0",NA,"20.0","13","","",NA,"813.4","0.0","6148122"
"REGION OF WATERLOO INT'L AIRPORT","43.459","-80.384","ON","-10.0","0",NA,"4.1","0","-30.0","0","",,NA,"",,NA,"","","",,NA,"868.4","0.0","6149388"
"WOODSTOCK","43.136","-80.771","ON","-8.4","2","-2.7","4.5","0","-28.5","2","50.6","0","155.0","51.3","0","76.0","21.0","16","","",NA,"766.5","0.0","6149625"
"ELORA AUTOMATIC CLIMATE STATION","43.650","-80.417","ON","-9.9","0",NA,"3.5","0","-29.0","0","",,NA,"",,NA,"","","","",NA,"865.1","0.0","614B2H4"
"ALBERTON","43.183","-80.050","ON","-8.3","0",NA,"3.5","0","-27.5","0","31.6","0",NA,"31.6","0",NA,"","7","","",NA,"814.8","0.0","6150060"
"BELLEVILLE","44.151","-77.395","ON","-9.9","0","-3.2","4.0","0","-28.0","0","41.4","0","113.0","41.4","0","61.0","21.0","13","","",NA,"865.4","0.0","6150689"
"BLACKSTOCK","44.100","-78.833","ON","-11.1","0",NA,"3.5","0","-31.0","0","74.7","0",NA,"75.0","0",NA,"18.0","15","","",NA,"901.1","0.0","6150790"
"BLOOMFIELD","43.983","-77.217","ON","",,NA,"",,"",,"127.8","0",NA,"127.8","0",NA,"","19","","",NA,"","","6150815"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-6.0","4",NA,"6.5","4","-19.9","2","",,NA,"",,NA,"","","",,NA,"647.5","0.0","6151061"
"CALEDON NORTH","43.933","-79.950","ON","-10.7","0",NA,"3.0","0","-27.0","0","37.4","0",NA,"37.4","0",NA,"24.0","13","","",NA,"890.9","0.0","6151080"
"CENTREVILLE","44.403","-76.908","ON","-12.0","0","-4.2","2.5","0","-29.0","0","72.8","0","171.0","72.8","0","90.0","","16","","",NA,"928.8","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-9.0","2",NA,"3.7","2","-25.8","2","",,NA,"24.9","8",NA,"","7","",,NA,"783.6","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-8.9","0","-3.3","5.0","0","-27.0","0","47.0","0","144.0","47.0","0","70.0","10.0","10","","",NA,"832.6","0.0","6151689"
"FRENCHMANS BAY","43.817","-79.083","ON","",,NA,"",,"",,"33.4","0",NA,"34.2","0",NA,"11.0","10","","",NA,"","","6152605"
"GEORGETOWN WWTP","43.640","-79.879","ON","-8.7","1","-2.4","5.0","0","-30.0","1","31.1","0","82.0","31.1","0","46.0","","10","","",NA,"801.1","0.0","6152695"
"GLEN HAFFY MONO MILLS","43.933","-79.950","ON","",,NA,"",,"",,"60.0","0",NA,"60.0","0",NA,"","14","","",NA,"","","6152833"
"HAMILTON A","43.172","-79.934","ON","-8.8","0","-3.3","4.6","0","-24.5","0","45.2","0","111.0","43.0","0","67.0","19.0","10","",,NA,"829.5","0.0","6153194"
"HAMILTON RBG CS","43.292","-79.908","ON","-7.1","0",NA,"6.0","0","-25.4","0","",,NA,"21.5","0",NA,"","5","",,NA,"778.5","0.0","6153301"
"JANETVILLE","44.217","-78.633","ON","-11.5","0","-3.9","2.0","0","-31.5","0","64.0","0","136.0","64.0","0","88.0","22.0","16","","",NA,"915.0","0.0","6153853"
"KALADAR","44.648","-77.117","ON","-12.4","0",NA,"2.5","0","-32.0","0","65.6","0",NA,"65.6","0",NA,"58.0","15","","",NA,"943.1","0.0","6153935"
"KING SMOKE TREE","44.017","-79.517","ON","-10.5","0","-3.1","3.0","0","-28.0","0","60.0","0","194.0","60.0","0","116.0","","14","","",NA,"883.9","0.0","6154142"
"MADOC","44.533","-77.478","ON","-12.0","0",NA,"2.5","0","-29.5","0","47.0","0",NA,"47.0","0",NA,"24.0","18","","",NA,"930.9","0.0","6154779"
"MARSH HILL","44.150","-79.067","ON","-10.6","0",NA,"3.0","0","-28.5","0","68.0","0",NA,"68.0","0",NA,"26.0","17","","",NA,"885.9","0.0","6155000"
"MILLGROVE","43.317","-79.967","ON","-8.4","0","-2.9","4.5","0","-27.0","0","46.8","0","115.0","49.6","0","66.0","16.0","14","","",NA,"819.7","0.0","6155183"
"ORANGEVILLE MOE","43.918","-80.086","ON","-10.1","0","-2.6","3.0","0","-28.0","0","29.0","0","75.0","29.0","0","45.0","","9","","",NA,"871.4","0.0","6155790"
"WHITBY MUELLER","43.900","-78.900","ON","-8.7","0",NA,"5.0","0","-25.0","0","54.8","0",NA,"54.8","0",NA,"15.0","12","","",NA,"826.2","0.0","6155870"
"OSHAWA WPCP","43.867","-78.833","ON","-7.4","0","-2.6","5.5","0","-23.0","0","48.6","0","136.0","50.6","0","77.0","12.0","13","","",NA,"786.0","0.0","6155878"
"OAKVILLE GERARD","43.428","-79.697","ON","-6.6","0",NA,"5.5","0","-22.5","0","29.2","0",NA,"30.7","0",NA,"14.0","9","","",NA,"761.7","0.0","6155PD4"
"POINT PETRE (AUT)","43.833","-77.150","ON","-7.7","2",NA,"3.7","2","-25.2","1","",,NA,"",,NA,"","","",,NA,"744.3","0.0","6156559"
"PONTYPOOL","44.067","-78.633","ON","-11.5","0",NA,"1.5","0","-30.0","0","48.0","0",NA,"48.0","0",NA,"42.0","14","","",NA,"913.3","0.0","6156561"
"PORT PERRY NONQUON","44.150","-78.967","ON","-11.0","0",NA,"3.0","0","-32.0","0","72.5","0",NA,"72.5","0",NA,"32.0","16","","",NA,"899.1","0.0","6156682"
"RICHMOND HILL","43.877","-79.448","ON","-9.1","0","-2.9","4.5","0","-25.0","0","51.2","0","138.0","51.2","0","82.0","21.0","11","","",NA,"840.1","0.0","6157012"
"SANDHILL","43.808","-79.808","ON","",,NA,"",,"",,"46.2","0",NA,"46.2","0",NA,"15.0","13","","",NA,"","","6157431"
"SANDFORD SOLETUDE","44.150","-79.233","ON","-10.8","0",NA,"4.0","0","-32.0","0","45.0","0",NA,"45.0","0",NA,"14.0","11","","",NA,"892.7","0.0","6157875"
"STIRLING","44.293","-77.555","ON","",,NA,"",,"",,"76.1","0",NA,"76.1","0",NA,"31.0","16","","",NA,"","","6158051"
"THORNHILL GRANDVIEW","43.800","-79.417","ON","",,NA,"",,"",,"42.5","0",NA,"42.5","0",NA,"22.0","12","","",NA,"","","6158255"
"TORONTO","43.667","-79.400","ON","-6.1","0","-2.4","5.3","0","-20.1","0","55.6","0","150.0","55.6","0","90.0","15.0","9","",,NA,"748.5","0.0","6158350"
"TORONTO CITY","43.667","-79.400","ON","-6.6","1",NA,"5.5","1","-20.4","1","2.9","26",NA,"36.9","6",NA,"15.0","8","",,NA,"738.8","0.0","6158355"
"TORONTO ISLAND A","43.629","-79.395","ON","-6.5","1",NA,"5.8","1","-20.6","0","",,NA,"16.5","1",NA,"","5","",,NA,"734.4","0.0","6158665"
"TORONTO LESTER B. PEARSON INT'L A","43.677","-79.631","ON","-8.3","0","-2.8","5.1","0","-22.9","0","41.4","0","140.0","35.4","0","68.0","11.0","10","106.9","0","134.0","814.5","0.0","6158733"
"TRENTON A","44.117","-77.533","ON","-10.5","0","-3.7","3.8","0","-25.9","0","63.6","1",NA,"40.8","0","60.0","16.0","13","",,NA,"885.0","0.0","6158875"
"WOODBRIDGE","43.783","-79.600","ON","-8.6","0","-2.0","5.0","0","-26.5","0","40.5","0","136.0","40.5","0","81.0","","14","","",NA,"823.5","0.0","6159575"
"WOOLER","44.201","-77.718","ON","-11.2","0","-3.9","3.5","0","-29.0","0","58.2","0","112.0","58.2","0","63.0","","17","","",NA,"904.5","0.0","6159651"
"MOUNTAINVIEW","44.052","-77.302","ON","-10.3","0","-4.4","3.5","0","-27.5","0","121.4","0","284.0","123.2","0","154.0","34.0","18","","",NA,"877.7","0.0","615EMR7"
"TORONTO BUTTONVILLE A","43.862","-79.370","ON","-9.4","0","-3.6","4.5","0","-26.0","0","43.2","0","111.0","41.3","0","67.0","","10","","",NA,"849.0","0.0","615HMAK"
"TORONTO NORTH YORK","43.780","-79.468","ON","-8.1","0",NA,"5.0","0","-25.5","0","49.4","0",NA,"49.4","0",NA,"13.0","13","","",NA,"808.7","0.0","615S001"
"HALIBURTON 3","45.032","-78.531","ON","-14.2","0","-4.3","0.5","0","-38.0","0","81.0","0","121.0","81.0","0","81.0","48.0","19","","",NA,"997.7","0.0","6163171"
"HARTLEY","44.433","-78.900","ON","-11.7","0",NA,"1.5","0","-31.0","0","91.0","0",NA,"92.0","0",NA,"26.0","21","","",NA,"921.3","0.0","6163360"
"LINDSAY FROST","44.338","-78.740","ON","-11.2","0","-2.8","2.0","0","-29.0","0","56.4","0","127.0","56.4","0","84.0","","15","","",NA,"906.3","0.0","6164433"
"MINDEN","44.933","-78.717","ON","-12.9","0","-3.2","1.5","0","-35.5","0","99.1","0","168.0","99.1","0","110.0","43.0","22","","",NA,"958.5","0.0","6165195"
"PETERBOROUGH A","44.233","-78.367","ON","-12.0","0","-3.5","3.1","0","-31.7","0","52.6","0","131.0","30.7","0","54.0","9.0","15","",,NA,"930.6","0.0","6166418"
"PETERBOROUGH TRENT U","44.367","-78.300","ON","-11.2","0","-2.8","2.0","0","-28.5","0","59.5","0","153.0","59.5","0","104.0","11.0","18","","",NA,"904.5","0.0","6166455"
"SONYA SUNDANCE MEADOWS","44.217","-78.950","ON","",,NA,"",,"",,"68.2","0",NA,"68.4","0",NA,"28.0","14","","",NA,"","","6168100"
"BANCROFT AUTO","45.071","-77.879","ON","-15.3","0",NA,"0.2","0","-36.2","0","",,NA,"24.2","0",NA,"23.0","4","",,NA,"1032.9","0.0","616I001"
"WARSAW","44.463","-78.130","ON","",,NA,"",,"",,"47.0","0",NA,"47.0","0",NA,"21.0","18","","",NA,"","","616RKR0"
