"Environment and Climate Change Canada"
"Monthly Values for January - 2002"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"AMHERSTBURG","42.103","-83.094","ON","0.3","0","3.3","13.0","0","-10.0","0","24.0","0","91.0","94.2","0","142.0","13.0","9","","",NA,"548.3","0.0","6130257"
"AYLMER","42.767","-80.983","ON","-0.5","0",NA,"10.5","0","-15.0","0","27.4","0",NA,"43.2","0",NA,"0.0","8","","",NA,"574.2","0.0","6130411"
"BELLE RIVER","42.300","-82.700","ON","0.3","0",NA,"12.3","0","-9.1","0","",,NA,"",,NA,"","","",,NA,"549.0","0.0","6130681"
"CHATHAM WPCP","42.390","-82.215","ON","0.1","0","3.7","12.0","0","-11.0","0","27.3","0","88.0","93.1","0","148.0","16.0","11","","",NA,"553.5","0.0","6131415"
"DELHI CS","42.867","-80.550","ON","-0.9","0",NA,"10.0","0","-18.2","0","",,NA,"73.3","0",NA,"","10","95.4","1",NA,"587.0","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","0.4","0","4.5","10.5","0","-11.5","0","21.0","0","47.0","51.1","0","65.0","5.0","11","","",NA,"546.3","0.0","6132470"
"HAGERSVILLE","42.967","-80.067","ON","-0.2","0","4.3","11.0","0","-12.0","0","23.0","0","91.0","59.8","0","100.0","7.0","13","","",NA,"564.0","0.0","6133120"
"HARROW CDA AUTO","42.033","-82.900","ON","0.2","0",NA,"11.2","0","-10.8","0","",,NA,"83.1","0",NA,"10.0","8","104.9","1",NA,"551.6","0.0","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","0.2","0","3.9","10.0","0","-9.0","0","13.5","0","48.0","71.9","0","117.0","","8","","",NA,"551.9","0.0","6134190"
"LONG POINT (AUT)","42.567","-80.050","ON","1.1","0",NA,"8.8","0","-7.2","0","",,NA,"",,NA,"","","",,NA,"525.4","0.0","6134F10"
"NEW GLASGOW","42.514","-81.636","ON","-0.4","0","4.0","10.5","0","-14.0","0","26.0","0","104.0","77.0","0","132.0","","13","","",NA,"569.8","0.0","6135583"
"NIAGARA FALLS NPCSH","43.133","-79.050","ON","0.2","0","4.3","11.5","0","-10.0","0","22.0","0","46.0","66.2","0","88.0","8.0","12","","",NA,"551.9","0.0","6135657"
"PORT COLBORNE","42.883","-79.250","ON","0.8","0","4.5","10.0","0","-10.0","0","14.5","0","36.0","52.9","0","72.0","5.0","9","","",NA,"532.0","0.0","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","1.0","1",NA,"10.5","1","-7.4","0","",,NA,"31.1","3",NA,"","7","",,NA,"509.8","0.0","6136699"
"RIDGETOWN AUTOMATIC CLIMATE STATION","42.450","-81.883","ON","-0.8","0",NA,"11.6","0","-15.3","0","",,NA,"67.2","0",NA,"","10","","",NA,"582.1","0.0","6137149"
"RIDGEVILLE","43.042","-79.325","ON","-0.3","0","4.1","10.5","0","-11.0","0","26.4","0","77.0","65.6","0","98.0","9.0","11","","",NA,"568.5","0.0","6137161"
"ST CATHARINES POWER GLEN","43.117","-79.250","ON","0.4","0","4.0","11.0","0","-10.5","0","16.2","0","48.0","51.2","0","88.0","","7","","",NA,"547.1","0.0","6137306"
"ST THOMAS WPCP","42.768","-81.205","ON","-0.7","0","3.9","10.5","0","-14.5","0","28.5","0","75.0","72.7","0","99.0","9.0","11","","",NA,"580.9","0.0","6137362"
"SOUTHEAST SHOAL (AUT)","41.833","-82.467","ON","5.3","1",NA,"18.9","1","-0.7","0","",,NA,"0.0","2",NA,"","0","",,NA,"382.0","0.0","6137937"
"THOROLD","43.117","-79.200","ON","0.4","0",NA,"11.0","0","-10.0","0","23.0","0",NA,"65.1","0",NA,"5.0","11","","",NA,"544.5","0.0","6138259"
"TILLSONBURG NORTH","42.861","-80.741","ON","-1.0","0",NA,"10.5","0","-16.5","0","41.4","0",NA,"85.6","0",NA,"12.0","12","","",NA,"590.0","0.0","6138269"
"TILLSONBURG MOE","42.855","-80.722","ON","",,NA,"",,"",,"30.2","0",NA,"73.1","0",NA,"10.0","11","","",NA,"","","6138270"
"VINELAND","43.150","-79.417","ON","0.8","0",NA,"11.5","0","-9.0","0","22.8","0",NA,"70.4","0",NA,"9.0","14","","",NA,"534.4","0.0","6139141"
"WATERFORD","42.883","-80.233","ON","",,NA,"",,"",,"29.0","0",NA,"48.2","0",NA,"8.0","9","","",NA,"","","6139356"
"WELLAND","42.993","-79.261","ON","0.0","0","4.3","11.0","0","-14.0","0","16.7","0","42.0","68.5","0","88.0","5.0","10","","",NA,"558.8","0.0","6139445"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","1.1","0",NA,"15.0","0","-9.5","0","41.6","0",NA,"86.3","0",NA,"19.0","9","","",NA,"524.7","0.0","6139520"
"WINDSOR A","42.276","-82.956","ON","0.4","0","4.2","12.8","0","-8.9","0","34.9","0","94.0","74.6","0","120.0","12.0","10","",,NA,"545.3","0.0","6139525"
"PORT COLBORNE (AUT)","42.867","-79.250","ON","0.4","0",NA,"5.7","0","-8.7","0","",,NA,"",,NA,"","","",,NA,"546.4","0.0","613F606"
"ERIEAU (AUT)","42.250","-81.900","ON","0.2","0",NA,"5.7","0","-8.4","0","",,NA,"",,NA,"","","",,NA,"552.3","0.0","613KLLM"
"POINT PELEE CS","41.949","-82.519","ON","0.3","0",NA,"11.7","0","-11.9","0","",,NA,"",,NA,"","","",,NA,"548.3","0.0","613P001"
"BRANTFORD MOE","43.133","-80.233","ON","-1.4","0","4.5","11.5","0","-16.0","0","17.0","0","63.0","40.6","0","74.0","","10","","",NA,"602.5","0.0","6140954"
"CULLODEN EASEY","42.889","-80.847","ON","-1.8","0","3.9","10.0","0","-16.0","0","35.0","0","92.0","68.8","0","93.0","10.0","10","","",NA,"615.0","0.0","6141933"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"42.6","0",NA,"71.4","0",NA,"10.0","13","","",NA,"","","6142066"
"EMBRO INNES","43.250","-80.933","ON","",,NA,"",,"",,"41.0","0",NA,"59.0","0",NA,"","13","","",NA,"","","6142295"
"FERGUS SHAND DAM","43.735","-80.330","ON","-2.8","0","4.5","7.5","0","-21.5","0","41.0","0","102.0","43.2","0","64.0","9.0","11","","",NA,"645.9","0.0","6142400"
"FERGUS MOE","43.702","-80.379","ON","-3.0","0",NA,"7.5","0","-17.0","0","47.6","0",NA,"49.2","0",NA,"5.0","10","","",NA,"651.1","0.0","6142402"
"FOLDENS","43.018","-80.781","ON","-1.8","0","4.0","10.0","0","-13.0","0","31.4","0","105.0","56.6","0","90.0","2.0","11","","",NA,"613.3","0.0","6142420"
"GLEN ALLAN","43.684","-80.710","ON","-2.9","0","4.3","6.5","0","-14.5","0","50.4","0","100.0","53.4","0","71.0","","10","","",NA,"647.8","0.0","6142803"
"GUELPH TURFGRASS CS","43.550","-80.217","ON","-2.6","0",NA,"8.8","0","-21.8","0","",,NA,"",,NA,"","","","",NA,"639.0","0.0","6143090"
"LONDON INT'L AIRPORT","43.033","-81.151","ON","-1.3","0","4.3","10.4","0","-15.3","0","44.2","0","90.0","64.9","0","87.0","9.0","13","",,NA,"597.6","0.0","6144475"
"MOUNT FOREST","43.967","-80.750","ON","-3.2","0",NA,"6.0","0","-17.5","0","73.0","0",NA,"77.6","0",NA,"13.0","16","","",NA,"658.3","0.0","6145502"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-4.0","14",NA,"2.9","14","-16.3","13","",,NA,"",,NA,"","","",,NA,"374.8","0.0","6145504"
"ROSEVILLE","43.354","-80.474","ON","-2.2","0","4.2","8.0","0","-21.0","0","53.0","0","136.0","75.2","0","110.0","12.0","12","","",NA,"626.8","0.0","6147188"
"RUSKVIEW","44.233","-80.133","ON","-2.8","0","4.5","7.5","0","-12.5","0","56.0","0","87.0","56.0","0","65.0","13.0","9","","",NA,"643.7","0.0","6147229"
"SALEM","43.709","-80.470","ON","-3.0","0",NA,"6.5","0","-16.5","0","50.0","0",NA,"54.0","0",NA,"5.0","13","","",NA,"652.3","0.0","6147410"
"SCOTLAND","43.001","-80.428","ON","-1.1","8",NA,"11.0","6","-17.0","7","37.5","0",NA,"54.9","0",NA,"12.0","10","","",NA,"438.3","0.0","6147664"
"STRATFORD MOE","43.369","-81.005","ON","-1.9","0","4.1","9.0","0","-15.0","0","43.5","0","64.0","55.3","0","57.0","10.0","12","","",NA,"616.9","0.0","6148105"
"STRATHROY-MULLIFARRY","42.981","-81.643","ON","-1.2","0",NA,"11.0","0","-15.0","0","28.4","0",NA,"51.8","0",NA,"9.0","10","","",NA,"596.2","0.0","6148122"
"WATERLOO WELLINGTON A","43.450","-80.383","ON","-2.2","0","4.3","8.8","0","-16.9","0","63.7","0","146.0","64.3","0","99.0","4.0","14","",,NA,"625.7","0.0","6149387"
"WOODSTOCK","43.136","-80.771","ON","-1.5","0","4.2","11.0","0","-17.0","0","39.2","0","120.0","63.2","0","94.0","10.0","12","","",NA,"605.6","0.0","6149625"
"ELORA AUTOMATIC CLIMATE STATION","43.650","-80.417","ON","-2.7","0",NA,"7.3","0","-20.5","0","",,NA,"",,NA,"","","","",NA,"640.2","0.0","614B2H4"
"BELLEVILLE","44.151","-77.395","ON","-1.2","0","5.5","9.5","0","-15.0","0","39.3","0","107.0","44.2","0","66.0","0.0","10","","",NA,"595.6","0.0","6150689"
"BLACKSTOCK","44.100","-78.833","ON","-2.5","0",NA,"9.0","0","-18.0","0","35.3","0",NA,"40.4","0",NA,"0.0","11","","",NA,"634.0","0.0","6150790"
"BLOOMFIELD","43.983","-77.217","ON","",,NA,"",,"",,"53.4","0",NA,"64.2","0",NA,"15.0","12","","",NA,"","","6150815"
"BOWMANVILLE MOSTERT","43.917","-78.667","ON","-0.8","0","4.9","9.5","0","-14.5","0","28.5","0","92.0","46.4","0","73.0","1.0","10","","",NA,"582.4","0.0","6150830"
"BURKETON MCLAUGHLIN","44.033","-78.800","ON","-2.7","0","4.7","8.0","0","-15.0","0","39.6","0","105.0","39.8","0","66.0","","7","50.7","0","69.0","641.0","0.0","6151042"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","0.9","4",NA,"10.9","4","-8.0","1","",,NA,"",,NA,"","","",,NA,"460.6","0.0","6151061"
"CALEDON NORTH","43.933","-79.950","ON","-2.6","0",NA,"7.5","0","-14.0","0","33.0","0",NA,"36.4","0",NA,"3.0","8","","",NA,"640.1","0.0","6151080"
"CAMBORNE","44.050","-78.217","ON","-2.0","0",NA,"9.5","0","-18.0","0","36.4","0",NA,"45.2","0",NA,"","9","","",NA,"620.1","0.0","6151090"
"CENTREVILLE","44.403","-76.908","ON","-2.7","0","5.0","9.0","0","-20.0","0","43.8","0","103.0","57.8","0","72.0","","10","","",NA,"643.0","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-0.5","1",NA,"7.4","1","-10.1","0","",,NA,"0.0","2",NA,"","0","",,NA,"555.6","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-0.5","0","5.0","8.5","0","-12.0","0","39.0","0","119.0","62.4","0","94.0","","10","","",NA,"573.8","0.0","6151689"
"CRESSY","44.100","-76.850","ON","-0.8","0","5.3","9.5","0","-11.5","0","35.2","0","66.0","48.0","0","54.0","1.0","12","","",NA,"583.4","0.0","61519JM"
"FRENCHMANS BAY","43.817","-79.083","ON","",,NA,"",,"",,"23.6","0",NA,"49.6","0",NA,"","10","","",NA,"","","6152605"
"GEORGETOWN WWTP","43.640","-79.879","ON","-1.3","0","5.0","12.0","0","-17.0","0","35.4","0","93.0","38.4","0","57.0","","10","","",NA,"598.6","0.0","6152695"
"GLEN HAFFY MONO MILLS","43.933","-79.950","ON","",,NA,"",,"",,"59.0","0",NA,"60.0","0",NA,"","8","","",NA,"","","6152833"
"HAMILTON A","43.172","-79.934","ON","-1.1","0","4.4","11.0","0","-13.4","0","38.6","0","95.0","57.3","0","90.0","4.0","11","",,NA,"592.6","0.0","6153194"
"HAMILTON RBG CS","43.292","-79.908","ON","0.3","0",NA,"12.2","0","-12.0","0","",,NA,"53.5","0",NA,"","8","",,NA,"548.4","0.0","6153301"
"JANETVILLE","44.217","-78.633","ON","-2.4","0","5.3","9.0","0","-19.0","0","68.6","0","145.0","71.4","0","99.0","0.0","10","","",NA,"632.6","0.0","6153853"
"KALADAR","44.648","-77.117","ON","-3.3","0",NA,"9.5","0","-21.0","0","42.0","0",NA,"43.8","0",NA,"3.0","7","","",NA,"658.9","0.0","6153935"
"KING SMOKE TREE","44.017","-79.517","ON","-2.2","0","5.2","10.0","0","-13.0","0","37.0","0","119.0","38.0","0","74.0","","9","","",NA,"626.6","0.0","6154142"
"MADOC","44.533","-77.478","ON","-2.9","0",NA,"10.0","0","-21.5","0","35.0","0",NA,"39.2","0",NA,"0.0","10","","",NA,"647.0","0.0","6154779"
"MARSH HILL","44.150","-79.067","ON","-2.0","0",NA,"10.5","0","-14.0","0","32.0","0",NA,"32.9","0",NA,"0.0","8","","",NA,"618.6","0.0","6155000"
"MILLGROVE","43.317","-79.967","ON","-1.2","0","4.4","9.0","0","-14.5","0","38.8","0","95.0","71.6","0","95.0","9.0","9","","",NA,"593.8","0.0","6155183"
"ORANGEVILLE MOE","43.918","-80.086","ON","-2.8","0","4.7","8.0","0","-15.0","0","30.5","0","79.0","31.5","0","49.0","","9","","",NA,"644.3","0.0","6155790"
"WHITBY MUELLER","43.900","-78.900","ON","-0.5","0",NA,"10.0","0","-15.0","0","31.1","0",NA,"51.9","0",NA,"","9","","",NA,"574.9","0.0","6155870"
"OSHAWA WPCP","43.867","-78.833","ON","0.4","0","5.1","9.0","0","-11.0","0","12.2","0","34.0","33.5","0","51.0","0.0","10","","",NA,"546.5","0.0","6155878"
"OAKVILLE GERARD","43.428","-79.697","ON","0.7","0",NA,"12.0","0","-10.5","0","30.0","0",NA,"52.7","0",NA,"0.0","9","","",NA,"536.3","0.0","6155PD4"
"POINT PETRE (AUT)","43.833","-77.150","ON","0.2","1",NA,"7.4","1","-10.5","0","",,NA,"",,NA,"","","",,NA,"533.6","0.0","6156559"
"PONTYPOOL","44.067","-78.633","ON","-3.0","0",NA,"7.5","0","-16.5","0","51.0","0",NA,"51.0","0",NA,"7.0","12","","",NA,"650.6","0.0","6156561"
"PORT PERRY NONQUON","44.150","-78.967","ON","-2.1","0",NA,"10.5","0","-19.0","0","37.5","0",NA,"37.5","0",NA,"1.0","9","","",NA,"621.9","0.0","6156682"
"RICHMOND HILL","43.877","-79.448","ON","-1.3","0","4.9","10.5","0","-15.0","0","43.8","0","118.0","48.6","0","78.0","2.0","10","","",NA,"598.6","0.0","6157012"
"SANDHILL","43.808","-79.808","ON","",,NA,"",,"",,"46.8","0",NA,"55.0","0",NA,"5.0","10","","",NA,"","","6157431"
"SANDFORD SOLETUDE","44.150","-79.233","ON","-1.8","0",NA,"10.0","0","-16.5","0","25.0","0",NA,"26.0","0",NA,"0.0","6","","",NA,"613.9","0.0","6157875"
"STIRLING","44.293","-77.555","ON","",,NA,"",,"",,"44.4","0",NA,"52.8","0",NA,"1.0","9","","",NA,"","","6158051"
"THORNHILL GRANDVIEW","43.800","-79.417","ON","",,NA,"",,"",,"29.0","0",NA,"37.9","0",NA,"2.0","10","","",NA,"","","6158255"
"TORONTO","43.667","-79.400","ON","0.9","0","4.6","10.8","0","-7.6","0","23.0","0","62.0","45.2","0","73.0","1.0","11","","",NA,"531.2","0.0","6158350"
"TORONTO ISLAND A","43.629","-79.395","ON","0.6","0",NA,"9.3","0","-7.9","0","",,NA,"31.0","0",NA,"","7","",,NA,"538.6","0.0","6158665"
"TORONTO LESTER B. PEARSON INT'L A","43.677","-79.631","ON","-0.5","0","5.0","11.2","0","-11.6","0","31.4","0","106.0","46.2","0","89.0","2.0","9","81.6","0","102.0","572.2","0.0","6158733"
"TRENTON A","44.117","-77.533","ON","-1.9","0","4.9","9.4","0","-17.5","0","43.2","0","96.0","45.2","0","66.0","13.0","8","",,NA,"617.0","0.0","6158875"
"WOODBRIDGE","43.783","-79.600","ON","-0.7","0","5.9","12.0","0","-14.5","0","28.5","0","95.0","40.0","0","80.0","","11","","",NA,"580.7","0.0","6159575"
"WOOLER","44.201","-77.718","ON","-2.3","0","5.0","10.0","0","-20.0","0","36.8","0","71.0","45.0","0","48.0","","10","","",NA,"628.6","0.0","6159651"
"MOUNTAINVIEW","44.052","-77.302","ON","-1.3","0","4.6","9.0","0","-12.5","0","32.2","0","75.0","48.4","0","61.0","0.0","8","","",NA,"599.1","0.0","615EMR7"
"TORONTO BUTTONVILLE A","43.862","-79.370","ON","-1.0","0","4.8","11.2","0","-16.2","0","43.3","0","111.0","60.0","0","97.0","1.0","9","","",NA,"589.9","0.0","615HMAK"
"NEWMARKET 3","44.050","-79.433","ON","",,NA,"",,"",,"32.6","0",NA,"35.2","0",NA,"0.0","8","","",NA,"","","615N002"
"TORONTO NORTH YORK","43.780","-79.468","ON","-0.5","0",NA,"11.5","0","-12.5","0","39.2","0",NA,"63.5","0",NA,"2.0","10","","",NA,"574.3","0.0","615S001"
"HALIBURTON 3","45.032","-78.531","ON","-4.8","0","5.0","8.5","0","-24.5","0","73.6","0","110.0","75.4","0","75.0","19.0","16","","",NA,"707.3","0.0","6163171"
"HARTLEY","44.433","-78.900","ON","-3.2","0",NA,"7.5","0","-17.0","0","58.0","0",NA,"68.0","0",NA,"3.0","16","","",NA,"658.3","0.0","6163360"
"LINDSAY FROST","44.338","-78.740","ON","-2.7","0","5.8","8.0","0","-19.5","0","66.2","0","149.0","71.0","0","106.0","","14","","",NA,"640.5","0.0","6164433"
"MINDEN","44.933","-78.717","ON","-4.2","0","5.6","8.5","0","-23.5","0","62.0","0","105.0","65.0","0","72.0","22.0","17","","",NA,"687.4","0.0","6165195"
"NORWOOD","44.350","-78.000","ON","-2.7","0",NA,"10.0","0","-22.0","0","41.0","0",NA,"47.0","0",NA,"0.0","11","","",NA,"641.8","0.0","6165715"
"PETERBOROUGH A","44.233","-78.367","ON","-2.8","0","5.6","10.0","0","-23.3","0","47.6","0","119.0","43.4","0","76.0","0.0","8","",,NA,"646.2","0.0","6166418"
"PETERBOROUGH TRENT U","44.367","-78.300","ON","-2.8","0","5.6","9.0","0","-21.5","0","46.0","0","118.0","52.2","0","91.0","","14","","",NA,"644.2","0.0","6166455"
"SONYA SUNDANCE MEADOWS","44.217","-78.950","ON","",,NA,"",,"",,"41.6","0",NA,"45.6","0",NA,"0.0","9","","",NA,"","","6168100"
"BANCROFT AUTO","45.071","-77.879","ON","-5.7","0",NA,"9.1","0","-22.9","0","",,NA,"30.7","0",NA,"","9","",,NA,"734.0","0.0","616I001"
"WARSAW","44.463","-78.130","ON","",,NA,"",,"",,"44.6","0",NA,"49.6","0",NA,"11.0","12","","",NA,"","","616RKR0"
