"Environment and Climate Change Canada"
"Monthly Values for January - 2013"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"FERGUS MOE","43.702","-80.379","ON","-5.2","0",NA,"12.0","0","-24.0","0","37.1","0",NA,"94.9","0",NA,"1.0","18","","",NA,"719.4","0.0","6142402"
"FOLDENS","43.018","-80.781","ON","-3.3","0","2.5","13.5","0","-18.0","0","15.1","0","50.0","110.2","0","175.0","0.1","13","","",NA,"660.0","0.0","6142420"
"GLEN ALLAN","43.684","-80.710","ON","-4.7","0","2.5","12.0","0","-25.0","0","44.5","0","88.0","102.4","0","137.0","","17","","",NA,"702.7","0.0","6142803"
"GUELPH TURFGRASS","43.550","-80.217","ON","-4.1","0",NA,"13.5","0","-24.5","0","",,NA,"",,NA,"","","",,NA,"686.0","0.0","6143089"
"JAMESTOWN","43.803","-81.184","ON","",,NA,"",,"",,"139.0","6",NA,"139.0","6",NA,"2.0","15","","",NA,"","","6143905"
"KITCHENER/WATERLOO","43.461","-80.379","ON","-4.0","0",NA,"13.5","0","-21.1","0","",,NA,"77.9","1",NA,"","6","",,NA,"681.3","0.0","6144239"
"LONDON","43.033","-81.151","ON","-4.2","3",NA,"12.6","3","-18.3","3","",,NA,"",,NA,"","","",,NA,"620.8","0.0","6144473"
"LONDON INT'L AIRPORT","43.033","-81.151","ON","",,"","",,"",,"28.5","0","58.0","110.2","0","148.0","0.0","13","","",NA,"","","6144475"
"LONDON CS","43.033","-81.150","ON","-3.2","0",NA,"14.2","0","-18.2","0","",,NA,"106.6","1",NA,"","10","",,NA,"657.4","0.0","6144478"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-4.3","1",NA,"12.4","1","-23.7","0","",,NA,"93.8","0",NA,"","16","",,NA,"669.3","0.0","6145504"
"ROSEVILLE","43.354","-80.474","ON","-3.1","4","3.4","13.0","4","-18.0","4","24.0","4",NA,"102.5","4",NA,"0.0","15","","",NA,"569.7","0.0","6147188"
"SCOTLAND","43.001","-80.428","ON","-3.3","2",NA,"15.0","2","-18.5","2","42.3","2",NA,"91.7","2",NA,"0.0","10","","",NA,"618.9","0.0","6147664"
"STRATFORD WWTP","43.369","-81.005","ON","-3.7","8","2.3","14.0","8","-19.5","8","19.0","8",NA,"67.8","8",NA,"0.0","10","","",NA,"499.4","0.0","6148105"
"STRATHROY-MULLIFARRY","42.981","-81.643","ON","-3.3","0",NA,"14.5","0","-18.0","0","28.6","0",NA,"109.6","0",NA,"0.0","16","","",NA,"659.7","0.0","6148122"
"WATERLOO WELLINGTON 2","43.450","-80.383","ON","",,NA,"",,"",,"23.8","0",NA,"105.6","0",NA,"2.0","15","","",NA,"","","6149389"
"WOODSTOCK","43.136","-80.771","ON","-3.8","11","2.0","14.5","11","-17.0","11","7.0","11",NA,"71.3","11",NA,"","8","","",NA,"435.1","0.0","6149625"
"BELLEVILLE","44.151","-77.395","ON","-4.3","0","2.4","14.5","0","-25.0","0","12.1","0","33.0","67.9","0","101.0","0.0","11","","",NA,"689.9","0.0","6150689"
"BLACKSTOCK","44.100","-78.833","ON","-4.7","0",NA,"12.0","0","-24.0","0","15.9","0",NA,"64.4","0",NA,"0.0","14","","",NA,"704.5","0.0","6150790"
"BLOOMFIELD","43.983","-77.217","ON","",,NA,"",,"",,"20.0","0",NA,"48.2","0",NA,"0.0","10","","",NA,"","","6150815"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-0.8","1",NA,"15.5","1","-17.8","0","",,NA,"",,NA,"","","",,NA,"563.4","0.0","6151061"
"CENTREVILLE","44.403","-76.908","ON","-5.8","0","1.9","12.0","0","-26.0","0","18.8","0","44.0","65.2","0","81.0","0.0","10","","",NA,"738.7","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-3.0","0",NA,"11.4","0","-21.7","0","",,NA,"71.8","6",NA,"","19","",,NA,"649.6","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-5.6","10","-0.1","12.0","10","-22.0","10","8.0","10",NA,"39.4","10",NA,"0.0","7","","",NA,"495.6","0.0","6151689"
"GEORGETOWN WWTP","43.640","-79.879","ON","-4.1","11","2.2","13.5","11","-21.0","11","4.5","11",NA,"28.7","11",NA,"1.0","5","","",NA,"442.6","0.0","6152695"
"HAMILTON","43.174","-79.935","ON","-4.5","12",NA,"13.4","12","-16.1","12","2.4","12",NA,"23.8","13",NA,"","3","",,NA,"426.9","0.0","6153193"
"HAMILTON RBG CS","43.292","-79.908","ON","-1.7","1",NA,"15.5","1","-18.9","0","",,NA,"95.0","1",NA,"","9","",,NA,"591.4","0.0","6153301"
"KALADAR","44.648","-77.117","ON","-6.7","0",NA,"11.0","0","-27.5","0","25.6","0",NA,"80.5","0",NA,"3.0","13","","",NA,"765.9","0.0","6153935"
"OAKVILLE TWN","43.513","-79.690","ON","-2.2","0",NA,"15.5","0","-19.5","0","23.2","0",NA,"98.9","0",NA,"0.0","12","","",NA,"626.1","0.0","6155750"
"ORANGEVILLE MOE","43.918","-80.086","ON","-5.1","2","2.4","13.0","1","-25.0","1","27.0","1",NA,"79.1","1",NA,"0.0","18","","",NA,"669.1","0.0","6155790"
"OSHAWA","43.923","-78.883","ON","-3.2","1",NA,"12.3","1","-20.6","0","",,NA,"54.4","3",NA,"","8","",,NA,"637.1","0.0","6155875"
"OSHAWA WPCP","43.867","-78.833","ON","-2.2","7","2.5","13.0","7","-20.0","7","10.0","7",NA,"57.3","7",NA,"0.0","9","","",NA,"485.6","0.0","6155878"
"POINT PETRE (AUT)","43.833","-77.150","ON","-3.0","0",NA,"9.7","0","-23.7","0","",,NA,"49.5","0",NA,"","14","",,NA,"651.0","0.0","6156559"
"RICHMOND HILL","43.877","-79.448","ON","-3.3","0","2.9","13.0","0","-21.5","0","18.8","0","51.0","68.2","0","110.0","0.0","14","","",NA,"660.2","0.0","6157012"
"STIRLING","44.293","-77.555","ON","",,NA,"",,"",,"8.4","7",NA,"53.9","7",NA,"0.0","11","","",NA,"","","6158052"
"TORONTO","43.667","-79.400","ON","",,"","",,"",,"29.3","0","79.0","91.6","0","149.0","0.0","15","","",NA,"","","6158350"
"TORONTO CITY","43.667","-79.400","ON","-1.0","0",NA,"14.7","0","-18.4","0","",,NA,"85.8","0",NA,"","17","",,NA,"588.5","0.0","6158355"
"TORONTO CITY CENTRE","43.628","-79.396","ON","-1.2","0",NA,"14.1","0","-16.5","0","",,NA,"69.2","3",NA,"","8","",,NA,"595.7","0.0","6158359"
"TORONTO LESTER B. PEARSON INT'L A","43.677","-79.631","ON","-2.1","0","3.3","15.0","0","-20.9","0","14.4","0","49.0","66.4","0","128.0","0.0","8","89.1","0","112.0","624.5","0.0","6158733"
"TORONTO EAST YORK DUSTAN","43.697","-79.339","ON","-1.9","0",NA,"14.5","0","-19.0","0","22.8","0",NA,"81.5","0",NA,"0.0","11","","",NA,"618.2","0.0","6158751"
"TRENTON A","44.117","-77.533","ON","-4.1","0","2.7","14.0","0","-23.7","0","14.6","0","33.0","70.0","0","103.0","0.0","12","",,NA,"684.7","0.0","6158875"
"UXBRIDGE WEST","44.098","-79.164","ON","-4.5","0",NA,"12.4","0","-25.1","0","",,NA,"55.4","0",NA,"","9","",,NA,"696.3","0.0","6159123"
"MOUNTAINVIEW","44.052","-77.302","ON","-3.5","0","2.4","14.5","0","-23.5","0","11.8","0","28.0","60.0","0","75.0","0.0","10","","",NA,"667.9","0.0","615EMR7"
"TORONTO BUTTONVILLE A","43.862","-79.370","ON","-3.0","0","2.9","13.5","0","-20.8","0","22.8","0","59.0","68.0","0","110.0","0.0","11","",,NA,"649.7","0.0","615HMAK"
"TORONTO NORTH YORK","43.780","-79.468","ON","-2.8","0",NA,"14.0","0","-21.0","0","19.0","0",NA,"67.4","0",NA,"0.0","12","","",NA,"645.4","0.0","615S001"
"COE HILL","44.923","-77.885","ON","-8.9","13",NA,"11.0","13","-37.0","13","36.5","13",NA,"61.0","13",NA,"0.0","8","","",NA,"484.3","0.0","6161740"
"HALIBURTON 3","45.032","-78.531","ON","-8.2","0","1.7","11.5","0","-35.0","0","48.2","0","72.0","96.1","0","96.0","0.0","18","","",NA,"812.4","0.0","6163171"
"PETERBOROUGH","44.230","-78.363","ON","-4.7","0",NA,"12.6","0","-23.2","0","",,NA,"57.9","1",NA,"","9","",,NA,"702.8","0.0","6166415"
"PETERBOROUGH TRENT U","44.350","-78.300","ON","-5.8","0",NA,"11.4","0","-27.0","0","",,NA,"80.2","0",NA,"","13","",,NA,"737.6","0.0","6166456"
"SONYA SUNDANCE MEADOWS","44.217","-78.950","ON","",,NA,"",,"",,"26.2","0",NA,"67.6","0",NA,"0.0","15","","",NA,"","","6168100"
"TAPLEY","44.171","-78.501","ON","",,NA,"",,"",,"23.8","0",NA,"74.4","0",NA,"0.0","15","","",NA,"","","6168525"
"BANCROFT AUTO","45.071","-77.879","ON","-8.5","1",NA,"9.9","1","-35.3","1","",,NA,"92.2","1",NA,"6.0","11","",,NA,"795.7","0.0","616I001"
